sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
253,JADE2,0,0.25402,0.11277,1347.5,1140,1426,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1330,ERF,0,0.25332,0.04028,1348.75,1267,1427,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
570,JMJD1C,0,0.25319,0.11772,1349.0,1135,1428,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1722,TNRC6C,0,0.25305,0.08653,1349.25,1187,1429,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1575,RALY,0,0.25277,0.06741,1349.75,1181,1430,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
755,RNF17,0,0.25277,0.02672,1349.75,1302,1430,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1097,ZNF57,0,0.25069,0.27336,1353.5,621,1432,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1456,DCAF4L1,0,0.25042,0.02557,1354.0,1300,1433,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1682,POC5,1,0.25014,0.14963,1354.5,1141,1434,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
772,PARP8,1,0.24972,0.15374,1355.25,1074,1435,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1126,CAMK2G,0,0.24931,0.32968,1356.0,471,1436,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1172,NEMP2,1,0.24917,0.04507,1356.25,1279,1437,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1292,RIPOR1,1,0.24889,0.05435,1356.75,1265,1438,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1501,PRICKLE1,1,0.24861,0.06189,1357.25,1253,1439,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1790,PHKB,0,0.2482,0.17049,1358.0,1064,1440,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1408,RNF180,1,0.24751,0.13104,1359.25,1086,1441,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
700,LGSN,0,0.24654,0.11228,1361.0,1184,1442,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
464,GMPPA,1,0.24654,0.08675,1361.0,1228,1443,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1015,NOP14,1,0.24571,0.23599,1362.5,730,1444,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1296,ZNF430,0,0.24571,0.20167,1362.5,834,1445,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
961,SMIM26,0,0.24557,0.02311,1362.75,1310,1446,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
839,ZNF81,1,0.24529,0.18669,1363.25,886,1447,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1152,CYP19A1,0,0.24501,0.10224,1363.75,1192,1448,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
385,ANKRD16,0,0.24446,0.21194,1364.75,794,1449,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
381,TNKS1BP1,1,0.24446,0.03231,1364.75,1295,1450,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
943,ZNF184,0,0.24432,0.10652,1365.0,1167,1451,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1013,SERGEF,0,0.24432,0.11708,1365.0,1214,1452,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
130,ZFYVE21,1,0.24418,0.23038,1365.25,755,1453,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
819,LHFPL3,1,0.24335,0.08883,1366.75,1216,1454,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
258,ABTB3,0,0.24321,0.08611,1367.0,1188,1455,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
234,PDE8B,0,0.24294,0.35054,1367.5,426,1456,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
366,CYRIA,0,0.2428,0.11207,1367.75,1113,1457,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1786,SGO2,0,0.2428,0.13345,1367.75,1029,1458,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1652,FHIT,0,0.24266,0.121,1368.0,1063,1459,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1412,NOL4,0,0.24238,0.10219,1368.5,1133,1460,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1632,IFNLR1,0,0.24224,0.28045,1368.75,625,1461,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
561,GPR26,1,0.24114,0.08338,1370.75,1152,1462,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1176,KIF5A,0,0.2403,0.0896,1372.25,1206,1463,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
828,SLC16A13,1,0.23795,0.19396,1376.5,882,1464,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
436,ALG14,0,0.23795,0.1452,1376.5,1006,1465,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1534,SENP6,1,0.23726,0.16503,1377.75,1076,1466,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
111,PRKD1,1,0.23698,0.18821,1378.25,959,1467,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1466,ABO,0,0.23657,0.04672,1379.0,1263,1468,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
42,CAMK1D,1,0.23656,0.03765,1379.0,1295,1469,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Current-positive low-rank / possible model miss
728,CAMSAP3,1,0.23601,0.15938,1380.0,1049,1470,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
200,COQ6,0,0.2356,0.26839,1380.75,661,1471,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1606,ENPP6,1,0.23532,0.18131,1381.25,943,1472,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
926,RFX6,0,0.23393,0.17521,1383.75,918,1473,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
947,NDUFA11,0,0.23366,0.08851,1384.25,1169,1474,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1473,HOXD10,0,0.23352,0.2453,1384.5,721,1475,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
396,NCAM1,0,0.23338,0.21393,1384.75,870,1476,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1356,MEIOC,1,0.23296,0.04824,1385.5,1287,1477,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
776,OSGIN1,0,0.23296,0.00894,1385.5,1365,1477,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
973,PCNX1,1,0.23213,0.04447,1387.0,1269,1479,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
963,WNT9B,1,0.23199,0.10723,1387.25,1157,1480,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1805,TPR,0,0.23089,0.08373,1389.25,1177,1481,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1451,CLCNKA,1,0.23033,0.08792,1390.25,1164,1482,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
474,FNDC7,0,0.23033,0.04705,1390.25,1277,1482,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1746,UBE3C,1,0.23006,0.08916,1390.75,1232,1484,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
480,AZIN1,1,0.22992,0.05761,1391.0,1278,1485,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
994,GXYLT1,0,0.22978,0.04741,1391.25,1302,1486,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
986,ADCY1,0,0.22922,0.05551,1392.25,1301,1487,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
74,NDUFA1,0,0.2277,0.05639,1395.0,1246,1488,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1784,FSBP,0,0.22729,0.03655,1395.75,1345,1489,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1030,FAM53A,0,0.22687,0.03638,1396.5,1302,1490,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
990,ANKDD1B,1,0.22659,0.04716,1397.0,1286,1491,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
181,SRP68,0,0.22618,0.06334,1397.75,1236,1492,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
91,TTI2,1,0.22548,0.09878,1399.0,1222,1493,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1505,MFHAS1,0,0.22521,0.14458,1399.5,1141,1494,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
132,DDX28,0,0.22507,0.23454,1399.75,772,1495,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
743,TMEM17,0,0.22479,0.03502,1400.25,1324,1496,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1691,MITF,0,0.22424,0.15458,1401.25,998,1497,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
643,GRAMD2B,1,0.22382,0.10378,1402.0,1167,1498,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
103,CTLA4,0,0.22285,0.10119,1403.75,1276,1499,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1555,P4HA2,1,0.22258,0.06141,1404.25,1262,1500,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
820,NOTCH2,0,0.22244,0.13316,1404.5,1079,1501,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
599,TNS1,1,0.22244,0.12952,1404.5,1055,1502,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
62,ADAMTS18,0,0.22188,0.08947,1405.5,1309,1503,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1568,RIMBP2,0,0.22133,0.06039,1406.5,1250,1504,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1213,SERBP1,0,0.22119,0.1141,1406.75,1100,1505,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
159,ATXN7L3,0,0.22105,0.05856,1407.0,1264,1506,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
513,YTHDC2,0,0.22036,0.10746,1408.25,1246,1507,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1475,TSKU,0,0.21939,0.11147,1410.0,1289,1508,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1389,TMEM184C,0,0.21911,0.21014,1410.5,844,1509,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1066,SOX18,0,0.2187,0.04473,1411.25,1294,1510,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
531,PSMD13,0,0.21814,0.03931,1412.25,1314,1511,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
322,PLA2G4D,0,0.21787,0.08853,1412.75,1195,1512,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1203,JPH1,0,0.21773,0.13257,1413.0,1097,1513,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1267,GOLGA8M,1,0.21717,0.06006,1414.0,1285,1514,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
67,DPP4,0,0.21648,0.03481,1415.25,1322,1515,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,2,False,1,Incretin_diabetes_pharmacology,True,2.0,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,0,,low,moderate_two_source,Lower-priority / background candidate
1789,OR2W3,0,0.21634,0.09071,1415.5,1247,1516,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1274,HMG20A,0,0.21565,0.32017,1416.75,553,1517,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1728,HES2,0,0.21537,0.15763,1417.25,992,1518,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
379,STAG3,0,0.21524,0.06987,1417.5,1281,1519,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1314,KRTAP20-1,1,0.21524,0.15526,1417.5,1056,1520,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
375,TMF1,0,0.21496,0.146,1418.0,1103,1521,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
799,SWT1,1,0.21454,0.31061,1418.75,580,1522,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1430,KIF11,0,0.21399,0.07307,1419.75,1241,1523,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1416,C2ORF68,0,0.21343,0.1393,1420.75,1252,1524,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1379,NRK,0,0.21316,0.10708,1421.25,1133,1525,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
998,TMEM52B,0,0.21302,0.14456,1421.5,1209,1526,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1554,SPMIP10,0,0.21274,0.0976,1422.0,1270,1527,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1699,SEMA6C,0,0.2126,0.15307,1422.25,1012,1528,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
457,COMT,0,0.21233,0.135,1422.75,1065,1529,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
984,LAMC1,0,0.21219,0.12858,1423.0,1105,1530,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1132,NARS2,0,0.21122,0.25992,1424.75,744,1531,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
70,CATSPERE,0,0.21094,0.14357,1425.25,1050,1532,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
957,CIMAP2,0,0.20983,0.22881,1427.25,808,1533,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1426,ARL9,0,0.20831,0.07546,1430.0,1227,1534,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1727,PTPN22,0,0.20706,0.07338,1432.25,1248,1535,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1778,DHX8,0,0.20679,0.13989,1432.75,1060,1536,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1756,SLC5A1,1,0.20665,0.3101,1433.0,599,1537,Glucose_metabolism_transport_or_insulin_secretion,1,False,1,Glucose_metabolism_transport,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,,,Current-positive low-rank / possible model miss
1433,SCYGR5,0,0.20651,0.12263,1433.25,1115,1538,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1036,PXMP4,1,0.20596,0.20936,1434.25,875,1539,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
325,CPQ,1,0.20596,0.07855,1434.25,1238,1539,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1423,NPC1L1,0,0.20582,0.13713,1434.5,1084,1541,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1208,PABPC1L,1,0.20568,0.14937,1434.75,1102,1542,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
626,AGMO,0,0.20485,0.05907,1436.25,1282,1543,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
624,KIF26A,0,0.20402,0.18548,1437.75,938,1544,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
172,IRX6,1,0.20388,0.09977,1438.0,1204,1545,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1084,TMEM200C,0,0.20222,0.09576,1441.0,1275,1546,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
497,PPARA,1,0.20194,0.14821,1441.5,1051,1547,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1615,SYF2,0,0.20083,0.25498,1443.5,775,1548,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
849,PLCB4,1,0.20028,0.17671,1444.5,979,1549,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
128,CLNS1A,0,0.19778,0.05796,1449.0,1311,1550,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1566,PRTG,0,0.19751,0.17453,1449.5,1010,1551,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1442,SNX8,0,0.19737,0.04001,1449.75,1374,1552,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
509,GLP1R,0,0.19737,0.04405,1449.75,1360,1552,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,2,False,2,Incretin_diabetes_pharmacology; Insulin_secretion_KATP_Ca,True,2.0,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,0,,low,moderate_two_source,Lower-priority / background candidate
165,DCLK2,0,0.19695,0.10812,1450.5,1258,1554,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1069,OR11L1,0,0.19668,0.1909,1451.0,945,1555,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1571,TOR1AIP2,0,0.19654,0.04614,1451.25,1350,1556,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
860,OR2K2,0,0.19654,0.13245,1451.25,1120,1557,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
701,SIPA1,0,0.19612,0.0532,1452.0,1322,1558,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1697,CEP104,0,0.19598,0.11383,1452.25,1249,1559,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
93,TRAK2,0,0.19529,0.12262,1453.5,1298,1560,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
980,CHMP4B,0,0.19515,0.22931,1453.75,835,1561,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
301,PLEKHG1,1,0.19474,0.17315,1454.5,988,1562,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
976,GRB14,0,0.19474,0.1101,1454.5,1174,1562,Known_T2D_GWAS_or_genetic_risk,1,False,2,Insulin_signalling; Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
553,SPDYE2B,1,0.19474,0.19854,1454.5,917,1562,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1184,BRAF,0,0.19432,0.20415,1455.25,906,1565,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1695,RAB3GAP2,0,0.19377,0.06949,1456.25,1296,1566,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1310,RAD21L1,0,0.1928,0.21885,1458.0,866,1567,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1715,ATP5F1E,1,0.19266,0.09025,1458.25,1369,1568,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
187,ZFAND3,0,0.19155,0.11579,1460.25,1165,1569,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
329,STK40,1,0.191,0.10039,1461.25,1324,1570,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
784,LZIC,0,0.19086,0.13389,1461.5,1134,1571,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
979,CLUAP1,0,0.19058,0.04754,1462.0,1342,1572,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
909,PDZRN4,0,0.1903,0.13108,1462.5,1114,1573,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
195,TRIOBP,0,0.19017,0.05154,1462.75,1360,1574,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1136,CHFR,1,0.18961,0.01446,1463.75,1427,1575,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
659,CCDC13,1,0.1892,0.10089,1464.5,1237,1576,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1150,SGIP1,1,0.18823,0.17604,1466.25,1028,1577,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
228,ONECUT1,1,0.1874,0.10676,1467.75,1311,1578,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
347,CDKN1B,0,0.18629,0.17297,1469.75,1019,1579,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
613,ADAMTS6,0,0.18615,0.06661,1470.0,1301,1580,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
418,KHDC1,0,0.18518,0.18197,1471.75,984,1581,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
835,HNF1A,0,0.1849,0.13154,1472.25,1125,1582,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,low,single_source,Lower-priority / background candidate
226,GLRA1,0,0.18476,0.07492,1472.5,1275,1583,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
199,ID4,0,0.18463,0.05843,1472.75,1382,1584,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1732,DYNC2H1,0,0.18421,0.10371,1473.5,1290,1585,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1192,LIMCH1,1,0.1838,0.27073,1474.25,750,1586,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1539,SLC30A8,0,0.18324,0.01935,1475.25,1426,1587,Beta_cell_function_or_development; Known_T2D_GWAS_or_genetic_risk,2,False,3,Beta_cell_function_development; Insulin_secretion_KATP_Ca; Known_T2D_GWAS_loci,True,2.0,Beta_cell_function_or_development; Known_T2D_GWAS_or_genetic_risk,0,,low,moderate_two_source,Lower-priority / background candidate
965,B3GLCT,0,0.18283,0.12084,1476.0,1161,1588,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
798,FBXO15,0,0.18269,0.06854,1476.25,1299,1589,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
929,HP,0,0.18227,0.05604,1477.0,1348,1590,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1057,RNASE8,0,0.18227,0.14987,1477.0,1075,1591,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1529,SLC39A10,0,0.1813,0.23524,1478.75,842,1592,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1397,LCE2D,0,0.18047,0.08532,1480.25,1321,1593,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
473,EXOSC2,1,0.18019,0.23241,1480.75,852,1594,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1572,SDK2,0,0.18019,0.05441,1480.75,1399,1594,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
683,FNDC3B,0,0.18019,0.15031,1480.75,1148,1596,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
154,CDC42BPB,0,0.18006,0.10861,1481.0,1307,1597,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
678,TOMM7,0,0.1795,0.28073,1482.0,723,1598,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
862,MAML2,0,0.1795,0.05529,1482.0,1360,1599,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
672,LIPM,0,0.17715,0.0418,1486.25,1383,1600,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
250,CASS4,1,0.17673,0.23899,1487.0,841,1601,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1687,SLC30A4,0,0.17576,0.26685,1488.75,769,1602,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
806,MOCOS,0,0.17576,0.07357,1488.75,1315,1602,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1121,SLC7A5,0,0.17576,0.06341,1488.75,1381,1602,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
582,SEC23IP,0,0.17493,0.07205,1490.25,1308,1605,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1750,SLC35F1,0,0.17479,0.10098,1490.5,1284,1606,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
142,PCGF3,0,0.17438,0.11979,1491.25,1173,1607,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1242,TLE1,0,0.17424,0.12598,1491.5,1246,1608,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1720,MRPS18C,0,0.17313,0.13151,1493.5,1172,1609,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1335,BACH2,1,0.17299,0.15805,1493.75,1110,1610,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
218,RMC1,0,0.17285,0.23286,1494.0,864,1611,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
44,ATP4A,0,0.17258,0.21523,1494.5,942,1612,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1437,MAP2K5,0,0.17175,0.04148,1496.0,1412,1613,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
594,KCNK4,1,0.17091,0.07605,1497.5,1357,1614,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
713,DDX20,1,0.17091,0.12859,1497.5,1159,1615,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
426,TECPR1,0,0.16911,0.06499,1500.75,1365,1616,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
133,AK8,1,0.16884,0.03149,1501.25,1422,1617,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
158,STPG2,0,0.16745,0.21413,1503.75,930,1618,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1178,CA12,0,0.16745,0.11169,1503.75,1231,1618,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1557,NDUFA13,1,0.16731,0.08158,1504.0,1288,1620,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Current-positive low-rank / possible model miss
1665,IDE,1,0.1662,0.26226,1506.0,799,1621,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
286,ADRA1B,0,0.16565,0.12729,1507.0,1166,1622,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
449,PLA2G2F,0,0.16524,0.16048,1507.75,1086,1623,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
663,BEND7,1,0.16482,0.18758,1508.5,1001,1624,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
817,RAMP1,0,0.16344,0.11645,1511.0,1198,1625,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1276,RAB29,1,0.16233,0.10532,1513.0,1240,1626,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
574,SLC22A3,0,0.16136,0.15515,1514.75,1102,1627,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
136,ADH1B,0,0.16108,0.15949,1515.25,1090,1628,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
394,CHRNA1,0,0.16039,0.18273,1516.5,1023,1629,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
53,PLEKHM2,0,0.16025,0.08711,1516.75,1284,1630,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1215,FMNL1,0,0.15997,0.03026,1517.25,1467,1631,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
602,JADE3,0,0.15983,0.1014,1517.5,1255,1632,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1617,KIF7,0,0.15983,0.1015,1517.5,1257,1632,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
647,VPS35L,0,0.15886,0.08379,1519.25,1374,1634,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
465,PTPRG,0,0.15776,0.13301,1521.25,1164,1635,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1154,SGCZ,0,0.15651,0.27555,1523.5,779,1636,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
