model_name,sample_index,gene_symbol,true_label,mean_oof_score,sd_oof_score,mean_threshold,pred_vote_rate,n_oof_predictions,aggregated_pred_label,outcome,rank_desc,percentile_rank,display_name
Handcrafted_multimodal,1619,C10ORF143,1,0.68122,0.05623,0.53304,1.0,5,1,TP,388,0.7856,Handcrafted multimodal
Handcrafted_multimodal,1620,MMRN2,0,0.64636,0.02155,0.54792,1.0,5,1,FP,493,0.72742,Handcrafted multimodal
Handcrafted_multimodal,1621,SYTL2,1,0.80968,0.0558,0.57027,1.0,5,1,TP,68,0.96288,Handcrafted multimodal
Handcrafted_multimodal,1622,SPRED2,1,0.35552,0.02471,0.52394,0.0,5,0,FN,1320,0.26925,Handcrafted multimodal
Handcrafted_multimodal,1623,TBC1D3,1,0.8156,0.03114,0.57542,1.0,5,1,TP,52,0.97174,Handcrafted multimodal
Handcrafted_multimodal,1624,NDUFB3,0,0.31308,0.04665,0.54618,0.0,5,0,TN,1443,0.20111,Handcrafted multimodal
Handcrafted_multimodal,1625,SNX11,1,0.7357,0.06642,0.58386,0.8,5,1,TP,233,0.87147,Handcrafted multimodal
Handcrafted_multimodal,1626,ZNF670,1,0.42881,0.06377,0.55222,0.2,5,0,FN,1104,0.38892,Handcrafted multimodal
Handcrafted_multimodal,1627,TFRC,1,0.55687,0.08968,0.55587,0.6,5,1,TP,749,0.5856,Handcrafted multimodal
Handcrafted_multimodal,1628,ZFPM1,1,0.38956,0.05568,0.52003,0.2,5,0,FN,1219,0.32521,Handcrafted multimodal
Handcrafted_multimodal,1629,GATD3,0,0.37915,0.06131,0.51806,0.0,5,0,TN,1245,0.3108,Handcrafted multimodal
Handcrafted_multimodal,1630,CCND1,1,0.67329,0.03136,0.4924,1.0,5,1,TP,406,0.77562,Handcrafted multimodal
Handcrafted_multimodal,1631,TPCN2,0,0.15706,0.0332,0.53186,0.0,5,0,TN,1775,0.01718,Handcrafted multimodal
Handcrafted_multimodal,1632,IFNLR1,0,0.21713,0.02188,0.49853,0.0,5,0,TN,1670,0.07535,Handcrafted multimodal
Handcrafted_multimodal,1633,AP3S2,0,0.57711,0.06937,0.4717,1.0,5,1,FP,692,0.61718,Handcrafted multimodal
Handcrafted_multimodal,1634,NXPH3,0,0.34986,0.02074,0.51589,0.0,5,0,TN,1339,0.25873,Handcrafted multimodal
Handcrafted_multimodal,1635,AKR1C8,0,0.61337,0.03624,0.49134,1.0,5,1,FP,591,0.67313,Handcrafted multimodal
Handcrafted_multimodal,1636,IPO7,1,0.596,0.06124,0.49257,1.0,5,1,TP,641,0.64543,Handcrafted multimodal
Handcrafted_multimodal,1637,MIER2,1,0.74937,0.03197,0.50132,1.0,5,1,TP,191,0.89474,Handcrafted multimodal
Handcrafted_multimodal,1638,SPINK2,1,0.37898,0.0186,0.53424,0.0,5,0,FN,1246,0.31025,Handcrafted multimodal
Handcrafted_multimodal,1639,GPR12,0,0.53457,0.05444,0.52055,0.4,5,0,TN,811,0.55125,Handcrafted multimodal
Handcrafted_multimodal,1640,RPAP1,0,0.79244,0.02999,0.48929,1.0,5,1,FP,98,0.94626,Handcrafted multimodal
Handcrafted_multimodal,1641,IGF2BP2,0,0.2085,0.04463,0.54299,0.0,5,0,TN,1693,0.0626,Handcrafted multimodal
Handcrafted_multimodal,1642,SHROOM3,0,0.35442,0.05978,0.50831,0.2,5,0,TN,1322,0.26814,Handcrafted multimodal
Handcrafted_multimodal,1643,SLCO4A1,1,0.81203,0.05151,0.47444,1.0,5,1,TP,62,0.9662,Handcrafted multimodal
Handcrafted_multimodal,1644,COLGALT1,1,0.83979,0.07391,0.53883,1.0,5,1,TP,22,0.98837,Handcrafted multimodal
Handcrafted_multimodal,1645,RPL7,1,0.73202,0.06783,0.50676,1.0,5,1,TP,242,0.86648,Handcrafted multimodal
Handcrafted_multimodal,1646,KRI1,1,0.68045,0.02871,0.55997,1.0,5,1,TP,390,0.78449,Handcrafted multimodal
Handcrafted_multimodal,1647,CEMIP2,1,0.62772,0.01557,0.54458,0.8,5,1,TP,549,0.6964,Handcrafted multimodal
Handcrafted_multimodal,1648,CADPS,1,0.48134,0.11737,0.49592,0.6,5,1,TP,963,0.46704,Handcrafted multimodal
Handcrafted_multimodal,1649,PRC1,1,0.72136,0.01881,0.49598,1.0,5,1,TP,271,0.85042,Handcrafted multimodal
Handcrafted_multimodal,1650,FOXP1,1,0.51877,0.05818,0.52499,0.4,5,0,FN,855,0.52687,Handcrafted multimodal
Handcrafted_multimodal,1651,CRY2,0,0.70771,0.05445,0.54563,1.0,5,1,FP,315,0.82604,Handcrafted multimodal
Handcrafted_multimodal,1652,FHIT,0,0.33454,0.05756,0.47707,0.2,5,0,TN,1384,0.2338,Handcrafted multimodal
Handcrafted_multimodal,1653,APIP,0,0.30567,0.06956,0.55415,0.0,5,0,TN,1457,0.19335,Handcrafted multimodal
Handcrafted_multimodal,1654,PEAK1,0,0.54494,0.03273,0.60275,0.0,5,0,TN,784,0.5662,Handcrafted multimodal
Handcrafted_multimodal,1655,INTS2,1,0.53393,0.06967,0.56055,0.4,5,0,FN,813,0.55014,Handcrafted multimodal
Handcrafted_multimodal,1656,SAFB2,0,0.41792,0.04957,0.52383,0.0,5,0,TN,1136,0.37119,Handcrafted multimodal
Handcrafted_multimodal,1657,KLHDC10,0,0.22108,0.02749,0.52215,0.0,5,0,TN,1663,0.07922,Handcrafted multimodal
Handcrafted_multimodal,1658,ANKRD24,1,0.285,0.03347,0.54485,0.0,5,0,FN,1515,0.16122,Handcrafted multimodal
Handcrafted_multimodal,1659,ARL15,1,0.79084,0.02719,0.5658,1.0,5,1,TP,101,0.9446,Handcrafted multimodal
Handcrafted_multimodal,1660,SLC2A7,1,0.81929,0.04498,0.53246,1.0,5,1,TP,47,0.97452,Handcrafted multimodal
Handcrafted_multimodal,1661,RNF166,1,0.75171,0.03927,0.52831,1.0,5,1,TP,185,0.89806,Handcrafted multimodal
Handcrafted_multimodal,1662,SLC16A11,1,0.43166,0.06676,0.53237,0.0,5,0,FN,1095,0.39391,Handcrafted multimodal
Handcrafted_multimodal,1663,SFI1,1,0.19502,0.0344,0.55895,0.0,5,0,FN,1714,0.05097,Handcrafted multimodal
Handcrafted_multimodal,1664,NELL1,0,0.63367,0.04173,0.54298,1.0,5,1,FP,533,0.70526,Handcrafted multimodal
Handcrafted_multimodal,1665,IDE,1,0.21368,0.0359,0.51356,0.0,5,0,FN,1683,0.06814,Handcrafted multimodal
Handcrafted_multimodal,1666,EIF5A2,1,0.75525,0.02594,0.51272,1.0,5,1,TP,175,0.9036,Handcrafted multimodal
Handcrafted_multimodal,1667,LRFN2,1,0.75849,0.0281,0.51322,1.0,5,1,TP,168,0.90748,Handcrafted multimodal
Handcrafted_multimodal,1668,SCN4A,0,0.48395,0.09547,0.53382,0.2,5,0,TN,959,0.46925,Handcrafted multimodal
Handcrafted_multimodal,1669,PLA2G6,0,0.35315,0.00974,0.50589,0.0,5,0,TN,1325,0.26648,Handcrafted multimodal
Handcrafted_multimodal,1670,DDX47,0,0.47627,0.08911,0.54706,0.2,5,0,TN,979,0.45817,Handcrafted multimodal
Handcrafted_multimodal,1671,SMC2,1,0.78973,0.03944,0.52779,1.0,5,1,TP,103,0.94349,Handcrafted multimodal
Handcrafted_multimodal,1672,TLCD5,1,0.37541,0.01829,0.49031,0.2,5,0,FN,1258,0.3036,Handcrafted multimodal
Handcrafted_multimodal,1673,ARHGAP22,0,0.5278,0.06617,0.48637,1.0,5,1,FP,827,0.54238,Handcrafted multimodal
Handcrafted_multimodal,1674,TFAP2B,1,0.42607,0.10309,0.5238,0.2,5,0,FN,1111,0.38504,Handcrafted multimodal
Handcrafted_multimodal,1675,ZBTB24,1,0.3762,0.07189,0.47783,0.0,5,0,FN,1254,0.30582,Handcrafted multimodal
Handcrafted_multimodal,1676,NUP160,0,0.35473,0.04231,0.48974,0.0,5,0,TN,1321,0.2687,Handcrafted multimodal
Handcrafted_multimodal,1677,AFAP1L2,0,0.54822,0.03672,0.47702,0.6,5,1,FP,775,0.57119,Handcrafted multimodal
Handcrafted_multimodal,1678,SLC25A52,0,0.27731,0.05805,0.53259,0.0,5,0,TN,1530,0.15291,Handcrafted multimodal
Handcrafted_multimodal,1679,SLC12A4,1,0.67173,0.03905,0.51755,1.0,5,1,TP,415,0.77064,Handcrafted multimodal
Handcrafted_multimodal,1680,PTPN21,0,0.61014,0.05873,0.57021,0.6,5,1,FP,599,0.6687,Handcrafted multimodal
Handcrafted_multimodal,1681,OCRL,1,0.79972,0.03985,0.56281,1.0,5,1,TP,85,0.95346,Handcrafted multimodal
Handcrafted_multimodal,1682,POC5,1,0.36904,0.03387,0.56438,0.0,5,0,FN,1275,0.29418,Handcrafted multimodal
Handcrafted_multimodal,1683,ANKRD55,0,0.44374,0.0644,0.51922,0.2,5,0,TN,1057,0.41496,Handcrafted multimodal
Handcrafted_multimodal,1684,LDOC1,0,0.63388,0.03687,0.48596,1.0,5,1,FP,531,0.70637,Handcrafted multimodal
Handcrafted_multimodal,1685,RBM27,1,0.81611,0.03486,0.54231,1.0,5,1,TP,49,0.97341,Handcrafted multimodal
Handcrafted_multimodal,1686,FOXA2,0,0.36692,0.07506,0.48568,0.2,5,0,TN,1281,0.29086,Handcrafted multimodal
Handcrafted_multimodal,1687,SLC30A4,0,0.21071,0.04462,0.56252,0.0,5,0,TN,1687,0.06593,Handcrafted multimodal
Handcrafted_multimodal,1688,PI4KB,1,0.5204,0.05636,0.51276,0.6,5,1,TP,850,0.52964,Handcrafted multimodal
Handcrafted_multimodal,1689,ETV1,1,0.16949,0.02438,0.5363,0.0,5,0,FN,1757,0.02715,Handcrafted multimodal
Handcrafted_multimodal,1690,PAMR1,1,0.65799,0.06027,0.47722,1.0,5,1,TP,459,0.74626,Handcrafted multimodal
Handcrafted_multimodal,1691,MITF,0,0.27402,0.03188,0.54126,0.0,5,0,TN,1538,0.14848,Handcrafted multimodal
Handcrafted_multimodal,1692,BRWD3,1,0.23508,0.03143,0.51469,0.0,5,0,FN,1628,0.09862,Handcrafted multimodal
Handcrafted_multimodal,1693,LIPF,1,0.66772,0.02488,0.56523,1.0,5,1,TP,422,0.76676,Handcrafted multimodal
Handcrafted_multimodal,1694,FRMPD3,0,0.35286,0.06718,0.51948,0.0,5,0,TN,1326,0.26593,Handcrafted multimodal
Handcrafted_multimodal,1695,RAB3GAP2,0,0.3185,0.03286,0.50687,0.0,5,0,TN,1430,0.20831,Handcrafted multimodal
Handcrafted_multimodal,1696,KDM2B,1,0.41344,0.0394,0.53167,0.2,5,0,FN,1145,0.3662,Handcrafted multimodal
Handcrafted_multimodal,1697,CEP104,0,0.32135,0.02747,0.5442,0.0,5,0,TN,1423,0.21219,Handcrafted multimodal
Handcrafted_multimodal,1698,ROS1,0,0.49002,0.05667,0.49953,0.2,5,0,TN,938,0.48089,Handcrafted multimodal
Handcrafted_multimodal,1699,SEMA6C,0,0.24341,0.04101,0.51635,0.0,5,0,TN,1607,0.11025,Handcrafted multimodal
Handcrafted_multimodal,1700,ZGRF1,0,0.37153,0.08978,0.50569,0.2,5,0,TN,1268,0.29806,Handcrafted multimodal
Handcrafted_multimodal,1701,GRM8,1,0.90046,0.01461,0.49653,1.0,5,1,TP,3,0.99889,Handcrafted multimodal
Handcrafted_multimodal,1702,SIRPA,1,0.69637,0.05626,0.57273,1.0,5,1,TP,351,0.80609,Handcrafted multimodal
Handcrafted_multimodal,1703,RGS6,1,0.76111,0.04867,0.51196,1.0,5,1,TP,160,0.91191,Handcrafted multimodal
Handcrafted_multimodal,1704,SGSM1,1,0.37544,0.089,0.51255,0.0,5,0,FN,1257,0.30416,Handcrafted multimodal
Handcrafted_multimodal,1705,TNFRSF11A,1,0.74461,0.04856,0.56733,1.0,5,1,TP,210,0.88421,Handcrafted multimodal
Handcrafted_multimodal,1706,NDUFB2,1,0.21672,0.03472,0.5034,0.0,5,0,FN,1671,0.07479,Handcrafted multimodal
Handcrafted_multimodal,1707,PDILT,1,0.41145,0.04289,0.50682,0.2,5,0,FN,1151,0.36288,Handcrafted multimodal
Handcrafted_multimodal,1708,PGRMC2,1,0.42151,0.05125,0.51396,0.2,5,0,FN,1123,0.37839,Handcrafted multimodal
Handcrafted_multimodal,1709,PKD1,1,0.76126,0.05112,0.53299,1.0,5,1,TP,159,0.91246,Handcrafted multimodal
Handcrafted_multimodal,1710,MCM8,0,0.23443,0.01455,0.50631,0.0,5,0,TN,1632,0.0964,Handcrafted multimodal
Handcrafted_multimodal,1711,KCNU1,1,0.35949,0.06454,0.50745,0.0,5,0,FN,1307,0.27645,Handcrafted multimodal
Handcrafted_multimodal,1712,CCDC22,0,0.32853,0.04762,0.55755,0.0,5,0,TN,1404,0.22272,Handcrafted multimodal
Handcrafted_multimodal,1713,NEUROD1,1,0.36735,0.05242,0.48036,0.2,5,0,FN,1278,0.29252,Handcrafted multimodal
Handcrafted_multimodal,1714,PGLS,0,0.43037,0.10571,0.51222,0.4,5,0,TN,1098,0.39224,Handcrafted multimodal
Handcrafted_multimodal,1715,ATP5F1E,1,0.3317,0.02613,0.49046,0.0,5,0,FN,1393,0.22881,Handcrafted multimodal
Handcrafted_multimodal,1716,LMAN1,0,0.44832,0.10355,0.52228,0.0,5,0,TN,1049,0.41939,Handcrafted multimodal
Handcrafted_multimodal,1717,KRT81,0,0.78729,0.01445,0.474,1.0,5,1,FP,109,0.94017,Handcrafted multimodal
Handcrafted_multimodal,1718,ASIC1,0,0.23675,0.05217,0.53884,0.0,5,0,TN,1625,0.10028,Handcrafted multimodal
Handcrafted_multimodal,1719,CROCC2,0,0.50256,0.02203,0.52863,0.4,5,0,TN,894,0.50526,Handcrafted multimodal
Handcrafted_multimodal,1720,MRPS18C,0,0.24014,0.01005,0.4902,0.0,5,0,TN,1613,0.10692,Handcrafted multimodal
Handcrafted_multimodal,1721,NDUFS4,1,0.42585,0.03308,0.56378,0.2,5,0,FN,1112,0.38449,Handcrafted multimodal
Handcrafted_multimodal,1722,TNRC6C,0,0.36144,0.0435,0.55148,0.0,5,0,TN,1296,0.28255,Handcrafted multimodal
Handcrafted_multimodal,1723,SSPN,1,0.49714,0.05825,0.5434,0.4,5,0,FN,918,0.49197,Handcrafted multimodal
Handcrafted_multimodal,1724,IFT122,0,0.48723,0.0698,0.53463,0.2,5,0,TN,949,0.47479,Handcrafted multimodal
Handcrafted_multimodal,1725,MED23,0,0.65898,0.02947,0.51572,1.0,5,1,FP,455,0.74848,Handcrafted multimodal
Handcrafted_multimodal,1726,ATP9B,1,0.5604,0.06013,0.53758,0.6,5,1,TP,739,0.59114,Handcrafted multimodal
Handcrafted_multimodal,1727,PTPN22,0,0.26278,0.04015,0.54954,0.0,5,0,TN,1562,0.13518,Handcrafted multimodal
Handcrafted_multimodal,1728,HES2,0,0.26795,0.03509,0.50032,0.0,5,0,TN,1550,0.14183,Handcrafted multimodal
Handcrafted_multimodal,1729,OR1L1,1,0.75043,0.03944,0.49713,1.0,5,1,TP,189,0.89584,Handcrafted multimodal
Handcrafted_multimodal,1730,NDUFV2,1,0.6492,0.06192,0.51824,0.8,5,1,TP,482,0.73352,Handcrafted multimodal
Handcrafted_multimodal,1731,FFAR1,1,0.2958,0.03079,0.54628,0.0,5,0,FN,1489,0.17562,Handcrafted multimodal
Handcrafted_multimodal,1732,DYNC2H1,0,0.27395,0.04128,0.56086,0.0,5,0,TN,1539,0.14792,Handcrafted multimodal
Handcrafted_multimodal,1733,APOL2,0,0.11359,0.02401,0.501,0.0,5,0,TN,1802,0.00222,Handcrafted multimodal
Handcrafted_multimodal,1734,CCDC6,0,0.73317,0.03753,0.4817,1.0,5,1,FP,240,0.86759,Handcrafted multimodal
Handcrafted_multimodal,1735,FAM90A3,1,0.63392,0.14527,0.52106,0.8,5,1,TP,530,0.70692,Handcrafted multimodal
Handcrafted_multimodal,1736,CRHR2,1,0.4027,0.0802,0.46733,0.4,5,0,FN,1177,0.34848,Handcrafted multimodal
Handcrafted_multimodal,1737,TRAF3IP2,1,0.09766,0.02371,0.53571,0.0,5,0,FN,1806,0.0,Handcrafted multimodal
Handcrafted_multimodal,1738,CAND2,1,0.60445,0.07153,0.48094,0.8,5,1,TP,612,0.6615,Handcrafted multimodal
Handcrafted_multimodal,1739,AOAH,0,0.17646,0.02343,0.51673,0.0,5,0,TN,1748,0.03213,Handcrafted multimodal
Handcrafted_multimodal,1740,ABCD2,0,0.16591,0.02223,0.53493,0.0,5,0,TN,1763,0.02382,Handcrafted multimodal
Handcrafted_multimodal,1741,RHOT2,1,0.40863,0.09149,0.52681,0.2,5,0,FN,1163,0.35623,Handcrafted multimodal
Handcrafted_multimodal,1742,AAR2,0,0.59658,0.05016,0.53008,1.0,5,1,FP,638,0.64709,Handcrafted multimodal
Handcrafted_multimodal,1743,NDNF,0,0.17174,0.00747,0.44269,0.0,5,0,TN,1753,0.02936,Handcrafted multimodal
Handcrafted_multimodal,1744,PML,1,0.42713,0.08374,0.57219,0.0,5,0,FN,1108,0.3867,Handcrafted multimodal
Handcrafted_multimodal,1745,ANKRD17,0,0.6495,0.05694,0.58975,0.8,5,1,FP,481,0.73407,Handcrafted multimodal
Handcrafted_multimodal,1746,UBE3C,1,0.36202,0.04299,0.52244,0.0,5,0,FN,1295,0.2831,Handcrafted multimodal
Handcrafted_multimodal,1747,SIX3,1,0.63725,0.06754,0.57697,0.6,5,1,TP,523,0.7108,Handcrafted multimodal
Handcrafted_multimodal,1748,MEOX2,1,0.79201,0.01798,0.5067,1.0,5,1,TP,99,0.94571,Handcrafted multimodal
Handcrafted_multimodal,1749,MS4A7,0,0.50746,0.03831,0.45862,1.0,5,1,FP,884,0.5108,Handcrafted multimodal
Handcrafted_multimodal,1750,SLC35F1,0,0.21663,0.03668,0.56774,0.0,5,0,TN,1672,0.07424,Handcrafted multimodal
Handcrafted_multimodal,1751,PLEKHH2,1,0.35696,0.04024,0.52183,0.0,5,0,FN,1314,0.27258,Handcrafted multimodal
Handcrafted_multimodal,1752,HERC1,1,0.67679,0.02374,0.49684,1.0,5,1,TP,403,0.77728,Handcrafted multimodal
Handcrafted_multimodal,1753,TAF9B,0,0.15546,0.03493,0.4369,0.0,5,0,TN,1778,0.01551,Handcrafted multimodal
Handcrafted_multimodal,1754,NDUFB6,1,0.73624,0.0196,0.55273,1.0,5,1,TP,231,0.87258,Handcrafted multimodal
Handcrafted_multimodal,1755,GOLGA8B,0,0.4215,0.05323,0.56523,0.0,5,0,TN,1124,0.37784,Handcrafted multimodal
Handcrafted_multimodal,1756,SLC5A1,1,0.17961,0.05456,0.53597,0.0,5,0,FN,1743,0.0349,Handcrafted multimodal
Handcrafted_multimodal,1757,DPYSL5,0,0.23014,0.04532,0.52696,0.0,5,0,TN,1642,0.09086,Handcrafted multimodal
Handcrafted_multimodal,1758,TEAD2,0,0.49972,0.06196,0.46764,0.6,5,1,FP,903,0.50028,Handcrafted multimodal
Handcrafted_multimodal,1759,NPIPB11,0,0.3641,0.0532,0.49731,0.2,5,0,TN,1290,0.28587,Handcrafted multimodal
Handcrafted_multimodal,1760,IL1RAPL2,0,0.43501,0.05621,0.55478,0.0,5,0,TN,1084,0.4,Handcrafted multimodal
Handcrafted_multimodal,1761,JPT2,0,0.74288,0.03657,0.52318,1.0,5,1,FP,213,0.88255,Handcrafted multimodal
Handcrafted_multimodal,1762,NRXN3,1,0.71443,0.03596,0.52383,1.0,5,1,TP,293,0.83823,Handcrafted multimodal
Handcrafted_multimodal,1763,CLRN1,0,0.33185,0.0184,0.50496,0.0,5,0,TN,1392,0.22936,Handcrafted multimodal
Handcrafted_multimodal,1764,ZMYM1,0,0.49403,0.02992,0.55356,0.2,5,0,TN,930,0.48532,Handcrafted multimodal
Handcrafted_multimodal,1765,MKRN2,0,0.62378,0.06172,0.53356,1.0,5,1,FP,564,0.68809,Handcrafted multimodal
Handcrafted_multimodal,1766,RNPS1,0,0.72051,0.06501,0.51254,1.0,5,1,FP,276,0.84764,Handcrafted multimodal
Handcrafted_multimodal,1767,SLC30A1,1,0.60882,0.05031,0.49746,1.0,5,1,TP,603,0.66648,Handcrafted multimodal
Handcrafted_multimodal,1768,ZNF775,0,0.47881,0.04538,0.54679,0.4,5,0,TN,972,0.46205,Handcrafted multimodal
Handcrafted_multimodal,1769,CYTH1,1,0.62598,0.0896,0.48987,0.8,5,1,TP,555,0.69308,Handcrafted multimodal
Handcrafted_multimodal,1770,ZNF699,0,0.64252,0.0555,0.5145,1.0,5,1,FP,502,0.72244,Handcrafted multimodal
Handcrafted_multimodal,1771,USP44,1,0.52907,0.04804,0.56335,0.4,5,0,FN,823,0.5446,Handcrafted multimodal
Handcrafted_multimodal,1772,ANKMY1,0,0.74743,0.05896,0.5364,1.0,5,1,FP,200,0.88975,Handcrafted multimodal
Handcrafted_multimodal,1773,LCE3E,0,0.32995,0.0671,0.4793,0.0,5,0,TN,1398,0.22604,Handcrafted multimodal
Handcrafted_multimodal,1774,USP29,0,0.26364,0.02193,0.48431,0.0,5,0,TN,1559,0.13684,Handcrafted multimodal
Handcrafted_multimodal,1775,GAREM1,0,0.23115,0.03529,0.50335,0.0,5,0,TN,1640,0.09197,Handcrafted multimodal
Handcrafted_multimodal,1776,SREBF1,1,0.69731,0.03087,0.591,1.0,5,1,TP,349,0.8072,Handcrafted multimodal
Handcrafted_multimodal,1777,VMA21,0,0.34869,0.05069,0.57836,0.0,5,0,TN,1342,0.25706,Handcrafted multimodal
Handcrafted_multimodal,1778,DHX8,0,0.27404,0.07021,0.5479,0.0,5,0,TN,1537,0.14903,Handcrafted multimodal
Handcrafted_multimodal,1779,CHST2,0,0.69427,0.07251,0.52004,1.0,5,1,FP,358,0.80222,Handcrafted multimodal
Handcrafted_multimodal,1780,NDUFB7,1,0.64854,0.1072,0.55473,0.8,5,1,TP,484,0.73241,Handcrafted multimodal
Handcrafted_multimodal,1781,OR6A2,0,0.48127,0.05381,0.52417,0.2,5,0,TN,965,0.46593,Handcrafted multimodal
Handcrafted_multimodal,1782,SORBS2,1,0.59553,0.03789,0.542,0.8,5,1,TP,642,0.64488,Handcrafted multimodal
Handcrafted_multimodal,1783,ABCA1,1,0.41952,0.04617,0.49112,0.4,5,0,FN,1132,0.37341,Handcrafted multimodal
Handcrafted_multimodal,1784,FSBP,0,0.29475,0.04664,0.49261,0.0,5,0,TN,1491,0.17452,Handcrafted multimodal
Handcrafted_multimodal,1785,MTOR,1,0.77974,0.01695,0.50927,1.0,5,1,TP,121,0.93352,Handcrafted multimodal
Handcrafted_multimodal,1786,SGO2,0,0.29592,0.04254,0.531,0.0,5,0,TN,1487,0.17673,Handcrafted multimodal
Handcrafted_multimodal,1787,GSC2,0,0.60134,0.06574,0.54454,0.8,5,1,FP,624,0.65485,Handcrafted multimodal
Handcrafted_multimodal,1788,L2HGDH,1,0.683,0.03172,0.50071,1.0,5,1,TP,384,0.78781,Handcrafted multimodal
Handcrafted_multimodal,1789,OR2W3,0,0.37837,0.03709,0.50028,0.0,5,0,TN,1247,0.3097,Handcrafted multimodal
Handcrafted_multimodal,1790,PHKB,0,0.3515,0.04556,0.547,0.0,5,0,TN,1332,0.2626,Handcrafted multimodal
Handcrafted_multimodal,1791,KDM4F,0,0.41114,0.04269,0.53346,0.0,5,0,TN,1153,0.36177,Handcrafted multimodal
Handcrafted_multimodal,1792,HHIPL1,1,0.83631,0.02941,0.49112,1.0,5,1,TP,26,0.98615,Handcrafted multimodal
Handcrafted_multimodal,1793,NDST3,0,0.60819,0.04902,0.52887,0.6,5,1,FP,604,0.66593,Handcrafted multimodal
Handcrafted_multimodal,1794,MAST2,1,0.77684,0.05098,0.51368,1.0,5,1,TP,125,0.9313,Handcrafted multimodal
Handcrafted_multimodal,1795,ANKRD28,1,0.35329,0.02473,0.4804,0.0,5,0,FN,1324,0.26704,Handcrafted multimodal
Handcrafted_multimodal,1796,DNM3,1,0.34587,0.05619,0.4408,0.2,5,0,FN,1354,0.25042,Handcrafted multimodal
Handcrafted_multimodal,1797,FOCAD,1,0.55555,0.04217,0.50348,0.6,5,1,TP,753,0.58338,Handcrafted multimodal
Handcrafted_multimodal,1798,USP17L3,0,0.27723,0.06549,0.54028,0.0,5,0,TN,1531,0.15235,Handcrafted multimodal
Handcrafted_multimodal,1799,MATCAP2,0,0.18129,0.03516,0.48499,0.0,5,0,TN,1740,0.03656,Handcrafted multimodal
Handcrafted_multimodal,1800,IGF2BP1,1,0.44345,0.08231,0.49612,0.4,5,0,FN,1060,0.4133,Handcrafted multimodal
Handcrafted_multimodal,1801,MDM4,1,0.72633,0.05098,0.51006,1.0,5,1,TP,258,0.85762,Handcrafted multimodal
Handcrafted_multimodal,1802,PIM3,1,0.76746,0.06281,0.50195,1.0,5,1,TP,147,0.91911,Handcrafted multimodal
Handcrafted_multimodal,1803,AKAP3,0,0.51696,0.08867,0.54083,0.6,5,1,FP,860,0.5241,Handcrafted multimodal
Handcrafted_multimodal,1804,ZBTB38,1,0.71829,0.05494,0.50745,1.0,5,1,TP,283,0.84377,Handcrafted multimodal
Handcrafted_multimodal,1805,TPR,0,0.33402,0.06834,0.5133,0.0,5,0,TN,1385,0.23324,Handcrafted multimodal
Protein_only_ProtBERT_SW,0,PSENEN,0,0.54738,0.07954,0.44859,1.0,5,1,FP,783,0.56676,Protein-only
Protein_only_ProtBERT_SW,1,PI16,1,0.64348,0.0418,0.40203,1.0,5,1,TP,480,0.73463,Protein-only
Protein_only_ProtBERT_SW,2,GPA33,0,0.48561,0.06209,0.42437,0.6,5,1,FP,956,0.47091,Protein-only
Protein_only_ProtBERT_SW,3,CFAP300,0,0.37457,0.05949,0.45924,0.4,5,0,TN,1291,0.28532,Protein-only
Protein_only_ProtBERT_SW,4,KCNK16,1,0.8305,0.03229,0.46083,1.0,5,1,TP,12,0.99391,Protein-only
Protein_only_ProtBERT_SW,5,TM6SF2,1,0.41258,0.04054,0.41231,0.4,5,0,FN,1185,0.34404,Protein-only
Protein_only_ProtBERT_SW,6,OSGIN2,0,0.60196,0.06656,0.43313,1.0,5,1,FP,610,0.6626,Protein-only
Protein_only_ProtBERT_SW,7,MOSMO,0,0.53405,0.04607,0.48611,0.6,5,1,FP,826,0.54294,Protein-only
Protein_only_ProtBERT_SW,8,IBA57,0,0.406,0.11321,0.44857,0.4,5,0,TN,1200,0.33573,Protein-only
Protein_only_ProtBERT_SW,9,STEAP1,1,0.65238,0.04316,0.43341,1.0,5,1,TP,447,0.75291,Protein-only
Protein_only_ProtBERT_SW,10,UGT3A1,1,0.62214,0.03532,0.39629,1.0,5,1,TP,553,0.69418,Protein-only
Protein_only_ProtBERT_SW,11,GTF2IRD2,1,0.57316,0.1131,0.46292,0.8,5,1,TP,693,0.61662,Protein-only
Protein_only_ProtBERT_SW,12,SNX2,1,0.41717,0.05605,0.46916,0.4,5,0,FN,1168,0.35346,Protein-only
Protein_only_ProtBERT_SW,13,BNC1,0,0.69931,0.0647,0.52114,1.0,5,1,FP,290,0.83989,Protein-only
Protein_only_ProtBERT_SW,14,KCNK17,0,0.55321,0.08899,0.55457,0.6,5,1,FP,765,0.57673,Protein-only
Protein_only_ProtBERT_SW,15,VPS33A,1,0.47905,0.03564,0.4493,0.6,5,1,TP,984,0.4554,Protein-only
Protein_only_ProtBERT_SW,16,SMIM39,0,0.23937,0.06084,0.5031,0.0,5,0,TN,1655,0.08366,Protein-only
Protein_only_ProtBERT_SW,17,UBE3B,1,0.5267,0.06382,0.46196,0.8,5,1,TP,847,0.5313,Protein-only
Protein_only_ProtBERT_SW,18,PNOC,0,0.32235,0.05994,0.46516,0.0,5,0,TN,1431,0.20776,Protein-only
