feature_index,feature_name,coefficient,abs_coefficient,block,feature_group
1360,genomic_genomic_feature_336,0.13045659,0.13045659,Genomic_K3K4Basic_block,Other_basic
336,protein_emb_336,-0.13038548,0.13038548,Protein_ProtBERT_SW_block,Protein_embedding
95,protein_emb_95,-0.13014767,0.13014767,Protein_ProtBERT_SW_block,Protein_embedding
1091,genomic_genomic_feature_67,0.12999192,0.12999192,Genomic_K3K4Basic_block,Other_basic
503,protein_emb_503,0.12987649,0.12987649,Protein_ProtBERT_SW_block,Protein_embedding
37,protein_emb_37,0.12967471,0.12967471,Protein_ProtBERT_SW_block,Protein_embedding
742,protein_emb_742,0.12954969,0.12954969,Protein_ProtBERT_SW_block,Protein_embedding
732,protein_emb_732,-0.12952273,0.12952273,Protein_ProtBERT_SW_block,Protein_embedding
25,protein_emb_25,-0.12905106,0.12905106,Protein_ProtBERT_SW_block,Protein_embedding
970,protein_emb_970,0.12900651,0.12900651,Protein_ProtBERT_SW_block,Protein_embedding
496,protein_emb_496,0.12861193,0.12861193,Protein_ProtBERT_SW_block,Protein_embedding
575,protein_emb_575,-0.12788796,0.12788796,Protein_ProtBERT_SW_block,Protein_embedding
746,protein_emb_746,0.12771012,0.12771012,Protein_ProtBERT_SW_block,Protein_embedding
1277,genomic_genomic_feature_253,-0.12762797,0.12762797,Genomic_K3K4Basic_block,Other_basic
1107,genomic_genomic_feature_83,-0.12759871,0.12759871,Genomic_K3K4Basic_block,Other_basic
309,protein_emb_309,-0.12733104,0.12733104,Protein_ProtBERT_SW_block,Protein_embedding
342,protein_emb_342,-0.12724129,0.12724129,Protein_ProtBERT_SW_block,Protein_embedding
646,protein_emb_646,-0.12718171,0.12718171,Protein_ProtBERT_SW_block,Protein_embedding
1298,genomic_genomic_feature_274,0.12665667,0.12665667,Genomic_K3K4Basic_block,Other_basic
1304,genomic_genomic_feature_280,-0.12643845,0.12643845,Genomic_K3K4Basic_block,Other_basic
1117,genomic_genomic_feature_93,0.12623743,0.12623743,Genomic_K3K4Basic_block,Other_basic
185,protein_emb_185,0.12495089,0.12495089,Protein_ProtBERT_SW_block,Protein_embedding
1366,genomic_genomic_feature_342,0.12483336,0.12483336,Genomic_K3K4Basic_block,Other_basic
953,protein_emb_953,0.12477309,0.12477309,Protein_ProtBERT_SW_block,Protein_embedding
1359,genomic_genomic_feature_335,-0.12465355,0.12465355,Genomic_K3K4Basic_block,Other_basic
888,protein_emb_888,-0.12451691,0.12451691,Protein_ProtBERT_SW_block,Protein_embedding
1303,genomic_genomic_feature_279,0.12412713,0.12412713,Genomic_K3K4Basic_block,Other_basic
267,protein_emb_267,-0.12367756,0.12367756,Protein_ProtBERT_SW_block,Protein_embedding
295,protein_emb_295,0.12352382,0.12352382,Protein_ProtBERT_SW_block,Protein_embedding
1079,genomic_genomic_feature_55,-0.12259747,0.12259747,Genomic_K3K4Basic_block,Other_basic
519,protein_emb_519,-0.12229198,0.12229198,Protein_ProtBERT_SW_block,Protein_embedding
1118,genomic_genomic_feature_94,0.12207554,0.12207554,Genomic_K3K4Basic_block,Other_basic
455,protein_emb_455,0.12193344,0.12193344,Protein_ProtBERT_SW_block,Protein_embedding
108,protein_emb_108,-0.12105772,0.12105772,Protein_ProtBERT_SW_block,Protein_embedding
145,protein_emb_145,-0.12079805,0.12079805,Protein_ProtBERT_SW_block,Protein_embedding
133,protein_emb_133,-0.12070148,0.12070148,Protein_ProtBERT_SW_block,Protein_embedding
1094,genomic_genomic_feature_70,-0.12064826,0.12064826,Genomic_K3K4Basic_block,Other_basic
22,protein_emb_22,-0.12060745,0.12060745,Protein_ProtBERT_SW_block,Protein_embedding
159,protein_emb_159,-0.12045457,0.12045457,Protein_ProtBERT_SW_block,Protein_embedding
17,protein_emb_17,-0.12007306,0.12007306,Protein_ProtBERT_SW_block,Protein_embedding
1174,genomic_genomic_feature_150,-0.11968651,0.11968651,Genomic_K3K4Basic_block,Other_basic
112,protein_emb_112,0.11956602,0.11956602,Protein_ProtBERT_SW_block,Protein_embedding
260,protein_emb_260,-0.11933666,0.11933666,Protein_ProtBERT_SW_block,Protein_embedding
723,protein_emb_723,-0.1192486,0.1192486,Protein_ProtBERT_SW_block,Protein_embedding
1199,genomic_genomic_feature_175,-0.11887706,0.11887706,Genomic_K3K4Basic_block,Other_basic
513,protein_emb_513,-0.11835312,0.11835312,Protein_ProtBERT_SW_block,Protein_embedding
700,protein_emb_700,-0.11817301,0.11817301,Protein_ProtBERT_SW_block,Protein_embedding
1005,protein_emb_1005,0.11769083,0.11769083,Protein_ProtBERT_SW_block,Protein_embedding
1051,genomic_genomic_feature_27,-0.11745704,0.11745704,Genomic_K3K4Basic_block,Other_basic
1093,genomic_genomic_feature_69,-0.11723579,0.11723579,Genomic_K3K4Basic_block,Other_basic
381,protein_emb_381,0.11665563,0.11665563,Protein_ProtBERT_SW_block,Protein_embedding
766,protein_emb_766,0.11664851,0.11664851,Protein_ProtBERT_SW_block,Protein_embedding
1153,genomic_genomic_feature_129,-0.11660129,0.11660129,Genomic_K3K4Basic_block,Other_basic
1157,genomic_genomic_feature_133,0.11637898,0.11637898,Genomic_K3K4Basic_block,Other_basic
788,protein_emb_788,0.11589809,0.11589809,Protein_ProtBERT_SW_block,Protein_embedding
776,protein_emb_776,-0.1156168,0.1156168,Protein_ProtBERT_SW_block,Protein_embedding
812,protein_emb_812,-0.1147502,0.1147502,Protein_ProtBERT_SW_block,Protein_embedding
1222,genomic_genomic_feature_198,-0.11463759,0.11463759,Genomic_K3K4Basic_block,Other_basic
1337,genomic_genomic_feature_313,-0.11322332,0.11322332,Genomic_K3K4Basic_block,Other_basic
1138,genomic_genomic_feature_114,0.11321312,0.11321312,Genomic_K3K4Basic_block,Other_basic
824,protein_emb_824,-0.11307686,0.11307686,Protein_ProtBERT_SW_block,Protein_embedding
113,protein_emb_113,-0.11297056,0.11297056,Protein_ProtBERT_SW_block,Protein_embedding
1137,genomic_genomic_feature_113,0.1122751,0.1122751,Genomic_K3K4Basic_block,Other_basic
365,protein_emb_365,0.11222196,0.11222196,Protein_ProtBERT_SW_block,Protein_embedding
692,protein_emb_692,0.11167996,0.11167996,Protein_ProtBERT_SW_block,Protein_embedding
599,protein_emb_599,-0.11136068,0.11136068,Protein_ProtBERT_SW_block,Protein_embedding
873,protein_emb_873,-0.11129355,0.11129355,Protein_ProtBERT_SW_block,Protein_embedding
123,protein_emb_123,-0.111262,0.111262,Protein_ProtBERT_SW_block,Protein_embedding
950,protein_emb_950,-0.1112077,0.1112077,Protein_ProtBERT_SW_block,Protein_embedding
1262,genomic_genomic_feature_238,-0.11090977,0.11090977,Genomic_K3K4Basic_block,Other_basic
1067,genomic_genomic_feature_43,-0.11088029,0.11088029,Genomic_K3K4Basic_block,Other_basic
90,protein_emb_90,0.11084828,0.11084828,Protein_ProtBERT_SW_block,Protein_embedding
304,protein_emb_304,-0.11078946,0.11078946,Protein_ProtBERT_SW_block,Protein_embedding
102,protein_emb_102,-0.11060704,0.11060704,Protein_ProtBERT_SW_block,Protein_embedding
366,protein_emb_366,0.11032669,0.11032669,Protein_ProtBERT_SW_block,Protein_embedding
790,protein_emb_790,0.1102601,0.1102601,Protein_ProtBERT_SW_block,Protein_embedding
1220,genomic_genomic_feature_196,-0.11000891,0.11000891,Genomic_K3K4Basic_block,Other_basic
769,protein_emb_769,0.10989502,0.10989502,Protein_ProtBERT_SW_block,Protein_embedding
147,protein_emb_147,-0.10937241,0.10937241,Protein_ProtBERT_SW_block,Protein_embedding
278,protein_emb_278,-0.10916466,0.10916466,Protein_ProtBERT_SW_block,Protein_embedding
239,protein_emb_239,0.10865664,0.10865664,Protein_ProtBERT_SW_block,Protein_embedding
583,protein_emb_583,0.10828061,0.10828061,Protein_ProtBERT_SW_block,Protein_embedding
917,protein_emb_917,-0.10713833,0.10713833,Protein_ProtBERT_SW_block,Protein_embedding
782,protein_emb_782,0.10710313,0.10710313,Protein_ProtBERT_SW_block,Protein_embedding
699,protein_emb_699,0.10691106,0.10691106,Protein_ProtBERT_SW_block,Protein_embedding
233,protein_emb_233,-0.10659055,0.10659055,Protein_ProtBERT_SW_block,Protein_embedding
620,protein_emb_620,-0.10617344,0.10617344,Protein_ProtBERT_SW_block,Protein_embedding
1080,genomic_genomic_feature_56,-0.10506146,0.10506146,Genomic_K3K4Basic_block,Other_basic
30,protein_emb_30,0.1047996,0.1047996,Protein_ProtBERT_SW_block,Protein_embedding
350,protein_emb_350,-0.10450329,0.10450329,Protein_ProtBERT_SW_block,Protein_embedding
232,protein_emb_232,-0.10391536,0.10391536,Protein_ProtBERT_SW_block,Protein_embedding
1188,genomic_genomic_feature_164,-0.10374267,0.10374267,Genomic_K3K4Basic_block,Other_basic
255,protein_emb_255,-0.10368695,0.10368695,Protein_ProtBERT_SW_block,Protein_embedding
783,protein_emb_783,0.10358574,0.10358574,Protein_ProtBERT_SW_block,Protein_embedding
795,protein_emb_795,-0.1030635,0.1030635,Protein_ProtBERT_SW_block,Protein_embedding
1354,genomic_genomic_feature_330,0.10252359,0.10252359,Genomic_K3K4Basic_block,Other_basic
820,protein_emb_820,0.10201871,0.10201871,Protein_ProtBERT_SW_block,Protein_embedding
844,protein_emb_844,0.10199803,0.10199803,Protein_ProtBERT_SW_block,Protein_embedding
691,protein_emb_691,0.10166634,0.10166634,Protein_ProtBERT_SW_block,Protein_embedding
32,protein_emb_32,-0.101019,0.101019,Protein_ProtBERT_SW_block,Protein_embedding
932,protein_emb_932,-0.10090312,0.10090312,Protein_ProtBERT_SW_block,Protein_embedding
833,protein_emb_833,-0.10078882,0.10078882,Protein_ProtBERT_SW_block,Protein_embedding
662,protein_emb_662,-0.10064374,0.10064374,Protein_ProtBERT_SW_block,Protein_embedding
1276,genomic_genomic_feature_252,-0.10037287,0.10037287,Genomic_K3K4Basic_block,Other_basic
1374,genomic_genomic_feature_350,-0.10036319,0.10036319,Genomic_K3K4Basic_block,Other_basic
249,protein_emb_249,0.100311,0.100311,Protein_ProtBERT_SW_block,Protein_embedding
567,protein_emb_567,-0.10018742,0.10018742,Protein_ProtBERT_SW_block,Protein_embedding
1205,genomic_genomic_feature_181,-0.10011172,0.10011172,Genomic_K3K4Basic_block,Other_basic
1100,genomic_genomic_feature_76,0.09992828,0.09992828,Genomic_K3K4Basic_block,Other_basic
848,protein_emb_848,0.09987881,0.09987881,Protein_ProtBERT_SW_block,Protein_embedding
76,protein_emb_76,-0.09976604,0.09976604,Protein_ProtBERT_SW_block,Protein_embedding
368,protein_emb_368,-0.09958645,0.09958645,Protein_ProtBERT_SW_block,Protein_embedding
315,protein_emb_315,0.09956838,0.09956838,Protein_ProtBERT_SW_block,Protein_embedding
1175,genomic_genomic_feature_151,-0.09942154,0.09942154,Genomic_K3K4Basic_block,Other_basic
851,protein_emb_851,0.09935092,0.09935092,Protein_ProtBERT_SW_block,Protein_embedding
604,protein_emb_604,-0.09896695,0.09896695,Protein_ProtBERT_SW_block,Protein_embedding
738,protein_emb_738,-0.09869744,0.09869744,Protein_ProtBERT_SW_block,Protein_embedding
1352,genomic_genomic_feature_328,0.09835754,0.09835754,Genomic_K3K4Basic_block,Other_basic
733,protein_emb_733,0.09803226,0.09803226,Protein_ProtBERT_SW_block,Protein_embedding
951,protein_emb_951,-0.09801763,0.09801763,Protein_ProtBERT_SW_block,Protein_embedding
1244,genomic_genomic_feature_220,-0.09761933,0.09761933,Genomic_K3K4Basic_block,Other_basic
299,protein_emb_299,-0.09760176,0.09760176,Protein_ProtBERT_SW_block,Protein_embedding
1155,genomic_genomic_feature_131,0.0974236,0.0974236,Genomic_K3K4Basic_block,Other_basic
2,protein_emb_2,-0.09697665,0.09697665,Protein_ProtBERT_SW_block,Protein_embedding
1081,genomic_genomic_feature_57,-0.09645525,0.09645525,Genomic_K3K4Basic_block,Other_basic
860,protein_emb_860,-0.09602628,0.09602628,Protein_ProtBERT_SW_block,Protein_embedding
1362,genomic_genomic_feature_338,-0.0957023,0.0957023,Genomic_K3K4Basic_block,Other_basic
728,protein_emb_728,-0.09570134,0.09570134,Protein_ProtBERT_SW_block,Protein_embedding
645,protein_emb_645,-0.09563976,0.09563976,Protein_ProtBERT_SW_block,Protein_embedding
1271,genomic_genomic_feature_247,-0.0952511,0.0952511,Genomic_K3K4Basic_block,Other_basic
236,protein_emb_236,0.09491806,0.09491806,Protein_ProtBERT_SW_block,Protein_embedding
1198,genomic_genomic_feature_174,0.09442715,0.09442715,Genomic_K3K4Basic_block,Other_basic
332,protein_emb_332,-0.09389398,0.09389398,Protein_ProtBERT_SW_block,Protein_embedding
411,protein_emb_411,0.09374416,0.09374416,Protein_ProtBERT_SW_block,Protein_embedding
1121,genomic_genomic_feature_97,-0.09367781,0.09367781,Genomic_K3K4Basic_block,Other_basic
1248,genomic_genomic_feature_224,-0.09318701,0.09318701,Genomic_K3K4Basic_block,Other_basic
1068,genomic_genomic_feature_44,-0.09234578,0.09234578,Genomic_K3K4Basic_block,Other_basic
375,protein_emb_375,0.09207835,0.09207835,Protein_ProtBERT_SW_block,Protein_embedding
1306,genomic_genomic_feature_282,-0.09202945,0.09202945,Genomic_K3K4Basic_block,Other_basic
678,protein_emb_678,-0.09191868,0.09191868,Protein_ProtBERT_SW_block,Protein_embedding
1022,protein_emb_1022,0.09169928,0.09169928,Protein_ProtBERT_SW_block,Protein_embedding
1311,genomic_genomic_feature_287,-0.09117162,0.09117162,Genomic_K3K4Basic_block,Other_basic
1096,genomic_genomic_feature_72,-0.09067064,0.09067064,Genomic_K3K4Basic_block,Other_basic
609,protein_emb_609,0.09055503,0.09055503,Protein_ProtBERT_SW_block,Protein_embedding
118,protein_emb_118,0.09054997,0.09054997,Protein_ProtBERT_SW_block,Protein_embedding
912,protein_emb_912,-0.0905003,0.0905003,Protein_ProtBERT_SW_block,Protein_embedding
1234,genomic_genomic_feature_210,0.09040457,0.09040457,Genomic_K3K4Basic_block,Other_basic
702,protein_emb_702,-0.08985311,0.08985311,Protein_ProtBERT_SW_block,Protein_embedding
1245,genomic_genomic_feature_221,-0.08981327,0.08981327,Genomic_K3K4Basic_block,Other_basic
1364,genomic_genomic_feature_340,0.08980842,0.08980842,Genomic_K3K4Basic_block,Other_basic
603,protein_emb_603,0.08894688,0.08894688,Protein_ProtBERT_SW_block,Protein_embedding
405,protein_emb_405,-0.08855245,0.08855245,Protein_ProtBERT_SW_block,Protein_embedding
1158,genomic_genomic_feature_134,-0.08822283,0.08822283,Genomic_K3K4Basic_block,Other_basic
1225,genomic_genomic_feature_201,-0.08816774,0.08816774,Genomic_K3K4Basic_block,Other_basic
70,protein_emb_70,0.08811792,0.08811792,Protein_ProtBERT_SW_block,Protein_embedding
1023,protein_emb_1023,0.08808625,0.08808625,Protein_ProtBERT_SW_block,Protein_embedding
789,protein_emb_789,0.08800302,0.08800302,Protein_ProtBERT_SW_block,Protein_embedding
716,protein_emb_716,-0.08797903,0.08797903,Protein_ProtBERT_SW_block,Protein_embedding
560,protein_emb_560,0.0878421,0.0878421,Protein_ProtBERT_SW_block,Protein_embedding
696,protein_emb_696,-0.08759102,0.08759102,Protein_ProtBERT_SW_block,Protein_embedding
1113,genomic_genomic_feature_89,0.08698367,0.08698367,Genomic_K3K4Basic_block,Other_basic
571,protein_emb_571,0.08696111,0.08696111,Protein_ProtBERT_SW_block,Protein_embedding
1167,genomic_genomic_feature_143,0.08688328,0.08688328,Genomic_K3K4Basic_block,Other_basic
963,protein_emb_963,-0.08674587,0.08674587,Protein_ProtBERT_SW_block,Protein_embedding
1328,genomic_genomic_feature_304,-0.08634765,0.08634765,Genomic_K3K4Basic_block,Other_basic
209,protein_emb_209,0.08618933,0.08618933,Protein_ProtBERT_SW_block,Protein_embedding
1270,genomic_genomic_feature_246,-0.08584326,0.08584326,Genomic_K3K4Basic_block,Other_basic
347,protein_emb_347,-0.08554383,0.08554383,Protein_ProtBERT_SW_block,Protein_embedding
1180,genomic_genomic_feature_156,0.08553446,0.08553446,Genomic_K3K4Basic_block,Other_basic
685,protein_emb_685,0.08534238,0.08534238,Protein_ProtBERT_SW_block,Protein_embedding
505,protein_emb_505,0.08523546,0.08523546,Protein_ProtBERT_SW_block,Protein_embedding
215,protein_emb_215,-0.0843511,0.0843511,Protein_ProtBERT_SW_block,Protein_embedding
408,protein_emb_408,-0.0841163,0.0841163,Protein_ProtBERT_SW_block,Protein_embedding
981,protein_emb_981,-0.08382732,0.08382732,Protein_ProtBERT_SW_block,Protein_embedding
1085,genomic_genomic_feature_61,0.08323096,0.08323096,Genomic_K3K4Basic_block,Other_basic
1269,genomic_genomic_feature_245,-0.08314117,0.08314117,Genomic_K3K4Basic_block,Other_basic
384,protein_emb_384,-0.08284471,0.08284471,Protein_ProtBERT_SW_block,Protein_embedding
462,protein_emb_462,0.08144082,0.08144082,Protein_ProtBERT_SW_block,Protein_embedding
829,protein_emb_829,-0.08100598,0.08100598,Protein_ProtBERT_SW_block,Protein_embedding
1122,genomic_genomic_feature_98,0.08036915,0.08036915,Genomic_K3K4Basic_block,Other_basic
664,protein_emb_664,0.08031574,0.08031574,Protein_ProtBERT_SW_block,Protein_embedding
1086,genomic_genomic_feature_62,0.07999234,0.07999234,Genomic_K3K4Basic_block,Other_basic
1101,genomic_genomic_feature_77,0.07932793,0.07932793,Genomic_K3K4Basic_block,Other_basic
179,protein_emb_179,-0.07921679,0.07921679,Protein_ProtBERT_SW_block,Protein_embedding
1217,genomic_genomic_feature_193,0.07919522,0.07919522,Genomic_K3K4Basic_block,Other_basic
809,protein_emb_809,-0.07910661,0.07910661,Protein_ProtBERT_SW_block,Protein_embedding
335,protein_emb_335,-0.07902693,0.07902693,Protein_ProtBERT_SW_block,Protein_embedding
287,protein_emb_287,0.07772474,0.07772474,Protein_ProtBERT_SW_block,Protein_embedding
1210,genomic_genomic_feature_186,-0.0772809,0.0772809,Genomic_K3K4Basic_block,Other_basic
709,protein_emb_709,-0.07679832,0.07679832,Protein_ProtBERT_SW_block,Protein_embedding
409,protein_emb_409,0.07673695,0.07673695,Protein_ProtBERT_SW_block,Protein_embedding
725,protein_emb_725,0.07658036,0.07658036,Protein_ProtBERT_SW_block,Protein_embedding
1095,genomic_genomic_feature_71,0.07639818,0.07639818,Genomic_K3K4Basic_block,Other_basic
987,protein_emb_987,0.07619698,0.07619698,Protein_ProtBERT_SW_block,Protein_embedding
59,protein_emb_59,0.07611407,0.07611407,Protein_ProtBERT_SW_block,Protein_embedding
1367,genomic_genomic_feature_343,0.07610457,0.07610457,Genomic_K3K4Basic_block,Other_basic
687,protein_emb_687,0.07603967,0.07603967,Protein_ProtBERT_SW_block,Protein_embedding
682,protein_emb_682,0.07539307,0.07539307,Protein_ProtBERT_SW_block,Protein_embedding
946,protein_emb_946,-0.07512695,0.07512695,Protein_ProtBERT_SW_block,Protein_embedding
743,protein_emb_743,-0.07380947,0.07380947,Protein_ProtBERT_SW_block,Protein_embedding
495,protein_emb_495,0.07296881,0.07296881,Protein_ProtBERT_SW_block,Protein_embedding
203,protein_emb_203,0.07292826,0.07292826,Protein_ProtBERT_SW_block,Protein_embedding
1171,genomic_genomic_feature_147,0.07288546,0.07288546,Genomic_K3K4Basic_block,Other_basic
334,protein_emb_334,0.07267619,0.07267619,Protein_ProtBERT_SW_block,Protein_embedding
1331,genomic_genomic_feature_307,-0.07244498,0.07244498,Genomic_K3K4Basic_block,Other_basic
1201,genomic_genomic_feature_177,0.0723836,0.0723836,Genomic_K3K4Basic_block,Other_basic
978,protein_emb_978,-0.07208686,0.07208686,Protein_ProtBERT_SW_block,Protein_embedding
212,protein_emb_212,-0.07205423,0.07205423,Protein_ProtBERT_SW_block,Protein_embedding
1368,genomic_genomic_feature_344,-0.07194997,0.07194997,Genomic_K3K4Basic_block,Other_basic
121,protein_emb_121,-0.07141585,0.07141585,Protein_ProtBERT_SW_block,Protein_embedding
1021,protein_emb_1021,0.07105704,0.07105704,Protein_ProtBERT_SW_block,Protein_embedding
21,protein_emb_21,0.07072837,0.07072837,Protein_ProtBERT_SW_block,Protein_embedding
16,protein_emb_16,0.07050153,0.07050153,Protein_ProtBERT_SW_block,Protein_embedding
135,protein_emb_135,-0.07017643,0.07017643,Protein_ProtBERT_SW_block,Protein_embedding
1314,genomic_genomic_feature_290,0.07014302,0.07014302,Genomic_K3K4Basic_block,Other_basic
606,protein_emb_606,-0.07012518,0.07012518,Protein_ProtBERT_SW_block,Protein_embedding
1123,genomic_genomic_feature_99,0.06996715,0.06996715,Genomic_K3K4Basic_block,Other_basic
1135,genomic_genomic_feature_111,-0.06978421,0.06978421,Genomic_K3K4Basic_block,Other_basic
1325,genomic_genomic_feature_301,0.06893695,0.06893695,Genomic_K3K4Basic_block,Other_basic
1074,genomic_genomic_feature_50,0.06855374,0.06855374,Genomic_K3K4Basic_block,Other_basic
637,protein_emb_637,0.06837129,0.06837129,Protein_ProtBERT_SW_block,Protein_embedding
1211,genomic_genomic_feature_187,0.06751473,0.06751473,Genomic_K3K4Basic_block,Other_basic
474,protein_emb_474,0.06750253,0.06750253,Protein_ProtBERT_SW_block,Protein_embedding
634,protein_emb_634,-0.06747004,0.06747004,Protein_ProtBERT_SW_block,Protein_embedding
316,protein_emb_316,-0.06694479,0.06694479,Protein_ProtBERT_SW_block,Protein_embedding
364,protein_emb_364,-0.0669239,0.0669239,Protein_ProtBERT_SW_block,Protein_embedding
1070,genomic_genomic_feature_46,0.06674075,0.06674075,Genomic_K3K4Basic_block,Other_basic
399,protein_emb_399,-0.06671512,0.06671512,Protein_ProtBERT_SW_block,Protein_embedding
772,protein_emb_772,0.06640595,0.06640595,Protein_ProtBERT_SW_block,Protein_embedding
41,protein_emb_41,-0.0662796,0.0662796,Protein_ProtBERT_SW_block,Protein_embedding
131,protein_emb_131,-0.06582768,0.06582768,Protein_ProtBERT_SW_block,Protein_embedding
1267,genomic_genomic_feature_243,0.06567426,0.06567426,Genomic_K3K4Basic_block,Other_basic
1190,genomic_genomic_feature_166,0.06542473,0.06542473,Genomic_K3K4Basic_block,Other_basic
877,protein_emb_877,-0.06533129,0.06533129,Protein_ProtBERT_SW_block,Protein_embedding
940,protein_emb_940,0.06496323,0.06496323,Protein_ProtBERT_SW_block,Protein_embedding
964,protein_emb_964,-0.06451836,0.06451836,Protein_ProtBERT_SW_block,Protein_embedding
425,protein_emb_425,-0.06394348,0.06394348,Protein_ProtBERT_SW_block,Protein_embedding
602,protein_emb_602,0.06392251,0.06392251,Protein_ProtBERT_SW_block,Protein_embedding
741,protein_emb_741,0.06290262,0.06290262,Protein_ProtBERT_SW_block,Protein_embedding
1075,genomic_genomic_feature_51,0.06268071,0.06268071,Genomic_K3K4Basic_block,Other_basic
129,protein_emb_129,-0.06235196,0.06235196,Protein_ProtBERT_SW_block,Protein_embedding
718,protein_emb_718,-0.06186253,0.06186253,Protein_ProtBERT_SW_block,Protein_embedding
259,protein_emb_259,-0.06181397,0.06181397,Protein_ProtBERT_SW_block,Protein_embedding
293,protein_emb_293,0.06156662,0.06156662,Protein_ProtBERT_SW_block,Protein_embedding
1089,genomic_genomic_feature_65,0.06105223,0.06105223,Genomic_K3K4Basic_block,Other_basic
827,protein_emb_827,0.06103934,0.06103934,Protein_ProtBERT_SW_block,Protein_embedding
428,protein_emb_428,-0.06102936,0.06102936,Protein_ProtBERT_SW_block,Protein_embedding
969,protein_emb_969,-0.0609025,0.0609025,Protein_ProtBERT_SW_block,Protein_embedding
901,protein_emb_901,0.06070796,0.06070796,Protein_ProtBERT_SW_block,Protein_embedding
167,protein_emb_167,-0.06041303,0.06041303,Protein_ProtBERT_SW_block,Protein_embedding
1228,genomic_genomic_feature_204,0.06013979,0.06013979,Genomic_K3K4Basic_block,Other_basic
162,protein_emb_162,0.05972626,0.05972626,Protein_ProtBERT_SW_block,Protein_embedding
219,protein_emb_219,-0.05926475,0.05926475,Protein_ProtBERT_SW_block,Protein_embedding
240,protein_emb_240,0.05922505,0.05922505,Protein_ProtBERT_SW_block,Protein_embedding
53,protein_emb_53,0.05915034,0.05915034,Protein_ProtBERT_SW_block,Protein_embedding
1029,genomic_genomic_feature_5,-0.05904219,0.05904219,Genomic_K3K4Basic_block,Other_basic
1025,genomic_genomic_feature_1,-0.05904219,0.05904219,Genomic_K3K4Basic_block,Other_basic
747,protein_emb_747,0.05901723,0.05901723,Protein_ProtBERT_SW_block,Protein_embedding
1163,genomic_genomic_feature_139,-0.05892121,0.05892121,Genomic_K3K4Basic_block,Other_basic
429,protein_emb_429,0.05871286,0.05871286,Protein_ProtBERT_SW_block,Protein_embedding
1181,genomic_genomic_feature_157,0.05851526,0.05851526,Genomic_K3K4Basic_block,Other_basic
1088,genomic_genomic_feature_64,0.05847193,0.05847193,Genomic_K3K4Basic_block,Other_basic
778,protein_emb_778,-0.05836847,0.05836847,Protein_ProtBERT_SW_block,Protein_embedding
1102,genomic_genomic_feature_78,-0.05749553,0.05749553,Genomic_K3K4Basic_block,Other_basic
1020,protein_emb_1020,-0.05713657,0.05713657,Protein_ProtBERT_SW_block,Protein_embedding
458,protein_emb_458,-0.05710789,0.05710789,Protein_ProtBERT_SW_block,Protein_embedding
346,protein_emb_346,0.05617877,0.05617877,Protein_ProtBERT_SW_block,Protein_embedding
1120,genomic_genomic_feature_96,0.05564539,0.05564539,Genomic_K3K4Basic_block,Other_basic
1151,genomic_genomic_feature_127,0.05543343,0.05543343,Genomic_K3K4Basic_block,Other_basic
1077,genomic_genomic_feature_53,0.05534603,0.05534603,Genomic_K3K4Basic_block,Other_basic
675,protein_emb_675,0.05530248,0.05530248,Protein_ProtBERT_SW_block,Protein_embedding
736,protein_emb_736,-0.05522466,0.05522466,Protein_ProtBERT_SW_block,Protein_embedding
635,protein_emb_635,0.05519168,0.05519168,Protein_ProtBERT_SW_block,Protein_embedding
890,protein_emb_890,0.05499444,0.05499444,Protein_ProtBERT_SW_block,Protein_embedding
220,protein_emb_220,-0.05498945,0.05498945,Protein_ProtBERT_SW_block,Protein_embedding
1097,genomic_genomic_feature_73,-0.05496765,0.05496765,Genomic_K3K4Basic_block,Other_basic
1268,genomic_genomic_feature_244,-0.05420582,0.05420582,Genomic_K3K4Basic_block,Other_basic
261,protein_emb_261,0.05374595,0.05374595,Protein_ProtBERT_SW_block,Protein_embedding
793,protein_emb_793,-0.05346862,0.05346862,Protein_ProtBERT_SW_block,Protein_embedding
1219,genomic_genomic_feature_195,-0.05334572,0.05334572,Genomic_K3K4Basic_block,Other_basic
654,protein_emb_654,0.05317985,0.05317985,Protein_ProtBERT_SW_block,Protein_embedding
1334,genomic_genomic_feature_310,-0.05316803,0.05316803,Genomic_K3K4Basic_block,Other_basic
1124,genomic_genomic_feature_100,0.05256481,0.05256481,Genomic_K3K4Basic_block,Other_basic
1215,genomic_genomic_feature_191,-0.05201758,0.05201758,Genomic_K3K4Basic_block,Other_basic
393,protein_emb_393,-0.05158807,0.05158807,Protein_ProtBERT_SW_block,Protein_embedding
357,protein_emb_357,0.05144878,0.05144878,Protein_ProtBERT_SW_block,Protein_embedding
485,protein_emb_485,0.05080852,0.05080852,Protein_ProtBERT_SW_block,Protein_embedding
1087,genomic_genomic_feature_63,-0.05072348,0.05072348,Genomic_K3K4Basic_block,Other_basic
1092,genomic_genomic_feature_68,-0.0507156,0.0507156,Genomic_K3K4Basic_block,Other_basic
557,protein_emb_557,-0.04941046,0.04941046,Protein_ProtBERT_SW_block,Protein_embedding
128,protein_emb_128,0.04870078,0.04870078,Protein_ProtBERT_SW_block,Protein_embedding
1237,genomic_genomic_feature_213,0.04811517,0.04811517,Genomic_K3K4Basic_block,Other_basic
451,protein_emb_451,0.04790802,0.04790802,Protein_ProtBERT_SW_block,Protein_embedding
