gene_id,gene_symbol_protein,label_protein,protein_row_index,original_protein_split,gene_symbol_genomic,label_genomic,genomic_row_index,original_genomic_split,label_match,label,gene_symbol
ENSG00000178607,ERN1,1,954,train,ERN1,1,494,train,True,1,ERN1
ENSG00000197134,ZNF257,1,955,train,ZNF257,1,633,train,True,1,ZNF257
ENSG00000054983,GALC,0,956,train,GALC,0,976,train,True,0,GALC
ENSG00000165935,SMCO2,1,957,train,SMCO2,1,204,train,True,1,SMCO2
ENSG00000128683,GAD1,1,958,train,GAD1,1,1452,validation,True,1,GAD1
ENSG00000162398,CIMAP2,0,959,train,CIMAP2,0,1500,validation,True,0,CIMAP2
ENSG00000164037,SLC9B1,1,960,train,SLC9B1,1,782,train,True,1,SLC9B1
ENSG00000175946,KLHL38,0,961,train,KLHL38,0,124,train,True,0,KLHL38
ENSG00000117000,RLF,0,962,train,RLF,0,506,train,True,0,RLF
ENSG00000232388,SMIM26,0,963,train,SMIM26,0,865,train,True,0,SMIM26
ENSG00000172867,KRT2,0,964,train,KRT2,0,788,train,True,0,KRT2
ENSG00000158955,WNT9B,1,965,train,WNT9B,1,1713,test,True,1,WNT9B
ENSG00000163811,WDR43,0,966,train,WDR43,0,629,train,True,0,WDR43
ENSG00000187676,B3GLCT,1,967,train,B3GLCT,1,498,train,True,1,B3GLCT
ENSG00000166860,ZBTB39,0,968,train,ZBTB39,0,453,train,True,0,ZBTB39
ENSG00000185633,COXFA4L2,1,969,train,COXFA4L2,1,757,train,True,1,COXFA4L2
ENSG00000081138,CDH7,1,970,train,CDH7,1,663,train,True,1,CDH7
ENSG00000176087,SLC35A4,0,971,train,SLC35A4,0,516,train,True,0,SLC35A4
ENSG00000168944,CEP120,1,972,train,CEP120,1,1655,test,True,1,CEP120
ENSG00000244694,PTCHD4,0,973,train,PTCHD4,0,1772,test,True,0,PTCHD4
ENSG00000176248,ANAPC2,0,974,train,ANAPC2,0,359,train,True,0,ANAPC2
ENSG00000100731,PCNX1,0,975,train,PCNX1,0,1290,validation,True,0,PCNX1
ENSG00000139151,PLCZ1,0,976,train,PLCZ1,0,614,train,True,0,PLCZ1
ENSG00000148600,CDHR1,0,977,train,CDHR1,0,1518,validation,True,0,CDHR1
ENSG00000115290,GRB14,1,978,train,GRB14,1,84,train,True,1,GRB14
ENSG00000117791,MTARC2,0,979,train,MTARC2,0,1403,validation,True,0,MTARC2
ENSG00000134697,GNL2,0,980,train,GNL2,0,712,train,True,0,GNL2
ENSG00000103351,CLUAP1,1,981,train,CLUAP1,1,1394,validation,True,1,CLUAP1
ENSG00000101421,CHMP4B,1,982,train,CHMP4B,1,1276,validation,True,1,CHMP4B
ENSG00000100012,SEC14L3,0,983,train,SEC14L3,0,328,train,True,0,SEC14L3
ENSG00000147548,NSD3,0,984,train,NSD3,0,259,train,True,0,NSD3
ENSG00000103111,MON1B,1,985,train,MON1B,1,1577,test,True,1,MON1B
ENSG00000135862,LAMC1,1,986,train,LAMC1,1,686,train,True,1,LAMC1
ENSG00000132613,MTSS2,0,987,train,MTSS2,0,1364,validation,True,0,MTSS2
ENSG00000164742,ADCY1,1,988,train,ADCY1,1,378,train,True,1,ADCY1
ENSG00000173930,SLCO4C1,1,989,train,SLCO4C1,1,462,train,True,1,SLCO4C1
ENSG00000101213,PTK6,0,990,train,PTK6,0,1787,test,True,0,PTK6
ENSG00000115488,NEU2,0,991,train,NEU2,0,1341,validation,True,0,NEU2
ENSG00000189045,ANKDD1B,1,992,train,ANKDD1B,1,1238,train,True,1,ANKDD1B
ENSG00000102984,ZNF821,0,993,train,ZNF821,0,943,train,True,0,ZNF821
ENSG00000182771,GRID1,1,994,train,GRID1,1,309,train,True,1,GRID1
ENSG00000176102,CSTF3,0,995,train,CSTF3,0,1382,validation,True,0,CSTF3
ENSG00000151233,GXYLT1,0,996,train,GXYLT1,0,620,train,True,0,GXYLT1
ENSG00000164938,TP53INP1,1,997,train,TP53INP1,1,1735,test,True,1,TP53INP1
ENSG00000100426,ZBED4,0,998,train,ZBED4,0,771,train,True,0,ZBED4
ENSG00000106070,GRB10,1,999,train,GRB10,1,996,train,True,1,GRB10
ENSG00000165685,TMEM52B,0,1000,train,TMEM52B,0,112,train,True,0,TMEM52B
ENSG00000188177,ZC3H6,0,1001,train,ZC3H6,0,169,train,True,0,ZC3H6
ENSG00000104081,BMF,1,1002,train,BMF,1,1082,train,True,1,BMF
ENSG00000184056,VPS33B,1,1003,train,VPS33B,1,927,train,True,1,VPS33B
ENSG00000136531,SCN2A,1,1004,train,SCN2A,1,1481,validation,True,1,SCN2A
ENSG00000068024,HDAC4,1,1005,train,HDAC4,1,1362,validation,True,1,HDAC4
ENSG00000068796,KIF2A,0,1006,train,KIF2A,0,1215,train,True,0,KIF2A
ENSG00000162378,ZYG11B,0,1007,train,ZYG11B,0,1687,test,True,0,ZYG11B
ENSG00000132170,PPARG,1,1008,train,PPARG,1,785,train,True,1,PPARG
ENSG00000116260,QSOX1,0,1009,train,QSOX1,0,784,train,True,0,QSOX1
ENSG00000151612,ZNF827,0,1010,train,ZNF827,0,664,train,True,0,ZNF827
ENSG00000016602,CLCA4,0,1011,train,CLCA4,0,673,train,True,0,CLCA4
ENSG00000121989,ACVR2A,1,1012,train,ACVR2A,1,206,train,True,1,ACVR2A
ENSG00000123453,SARDH,1,1013,train,SARDH,1,878,train,True,1,SARDH
ENSG00000185345,PRKN,1,1014,train,PRKN,1,1674,test,True,1,PRKN
ENSG00000129158,SERGEF,0,1015,train,SERGEF,0,1519,validation,True,0,SERGEF
ENSG00000133640,LRRIQ1,0,1016,train,LRRIQ1,0,603,train,True,0,LRRIQ1
ENSG00000087269,NOP14,0,1017,train,NOP14,0,1483,validation,True,0,NOP14
ENSG00000178409,BEND3,1,1018,train,BEND3,1,867,train,True,1,BEND3
ENSG00000075884,ARHGAP15,0,1019,train,ARHGAP15,0,110,train,True,0,ARHGAP15
ENSG00000101639,CEP192,1,1020,train,CEP192,1,1535,test,True,1,CEP192
ENSG00000101384,JAG1,1,1021,train,JAG1,1,726,train,True,1,JAG1
ENSG00000113240,CLK4,0,1022,train,CLK4,0,479,train,True,0,CLK4
ENSG00000118503,TNFAIP3,1,1023,train,TNFAIP3,1,1016,train,True,1,TNFAIP3
ENSG00000129595,EPB41L4A,1,1024,train,EPB41L4A,1,252,train,True,1,EPB41L4A
ENSG00000106638,TBL2,1,1025,train,TBL2,1,1331,validation,True,1,TBL2
ENSG00000169047,IRS1,1,1026,train,IRS1,1,335,train,True,1,IRS1
ENSG00000102053,ZC3H12B,0,1027,train,ZC3H12B,0,1121,train,True,0,ZC3H12B
ENSG00000198912,C1orf174,0,1028,train,C1orf174,0,1282,validation,True,0,C1orf174
ENSG00000168928,CTRB2,1,1029,train,CTRB2,1,856,train,True,1,CTRB2
ENSG00000146374,RSPO3,1,1030,train,RSPO3,1,518,train,True,1,RSPO3
ENSG00000178568,ERBB4,1,1031,train,ERBB4,1,307,train,True,1,ERBB4
ENSG00000174137,FAM53A,1,1032,train,FAM53A,1,1744,test,True,1,FAM53A
ENSG00000105135,ILVBL,0,1033,train,ILVBL,0,262,train,True,0,ILVBL
ENSG00000139146,SINHCAF,1,1034,train,SINHCAF,1,1625,test,True,1,SINHCAF
ENSG00000009413,REV3L,1,1035,train,REV3L,1,892,train,True,1,REV3L
ENSG00000153094,BCL2L11,1,1036,train,BCL2L11,1,1440,validation,True,1,BCL2L11
ENSG00000215853,RPTN,0,1037,train,RPTN,0,474,train,True,0,RPTN
ENSG00000101417,PXMP4,1,1038,train,PXMP4,1,1336,validation,True,1,PXMP4
ENSG00000120833,SOCS2,1,1039,train,SOCS2,1,1752,test,True,1,SOCS2
ENSG00000127334,DYRK2,1,1040,train,DYRK2,1,532,train,True,1,DYRK2
ENSG00000161618,ALDH16A1,0,1041,train,ALDH16A1,0,1656,test,True,0,ALDH16A1
ENSG00000114439,BBX,0,1042,train,BBX,0,268,train,True,0,BBX
ENSG00000173482,PTPRM,1,1043,train,PTPRM,1,373,train,True,1,PTPRM
ENSG00000126870,DYNC2I1,0,1044,train,DYNC2I1,0,202,train,True,0,DYNC2I1
ENSG00000168830,HTR1E,0,1045,train,HTR1E,0,118,train,True,0,HTR1E
ENSG00000184719,RNLS,1,1046,train,RNLS,1,1584,test,True,1,RNLS
ENSG00000141564,RPTOR,1,1047,train,RPTOR,1,715,train,True,1,RPTOR
ENSG00000198919,DZIP3,0,1048,train,DZIP3,0,980,train,True,0,DZIP3
ENSG00000176746,MAGEB6,0,1049,train,MAGEB6,0,829,train,True,0,MAGEB6
ENSG00000112530,PACRG,1,1050,train,PACRG,1,796,train,True,1,PACRG
ENSG00000167925,GHDC,0,1051,train,GHDC,0,962,train,True,0,GHDC
ENSG00000111879,FAM184A,0,1052,train,FAM184A,0,1175,train,True,0,FAM184A
ENSG00000145901,TNIP1,1,1053,train,TNIP1,1,1486,validation,True,1,TNIP1
ENSG00000171862,PTEN,1,1054,train,PTEN,1,1358,validation,True,1,PTEN
ENSG00000131242,RAB11FIP4,1,1055,train,RAB11FIP4,1,599,train,True,1,RAB11FIP4
ENSG00000136231,IGF2BP3,1,1056,train,IGF2BP3,1,732,train,True,1,IGF2BP3
ENSG00000132275,RRP8,0,1057,train,RRP8,0,781,train,True,0,RRP8
ENSG00000134897,BIVM,0,1058,train,BIVM,0,99,train,True,0,BIVM
ENSG00000173431,RNASE8,0,1059,train,RNASE8,0,258,train,True,0,RNASE8
ENSG00000166436,TRIM66,1,1060,train,TRIM66,1,529,train,True,1,TRIM66
ENSG00000205129,CFAP96,0,1061,train,CFAP96,0,817,train,True,0,CFAP96
ENSG00000169925,BRD3,1,1062,train,BRD3,1,658,train,True,1,BRD3
ENSG00000168925,CTRB1,1,1063,train,CTRB1,1,461,train,True,1,CTRB1
ENSG00000083844,ZNF264,0,1064,train,ZNF264,0,93,train,True,0,ZNF264
ENSG00000022567,SLC45A4,0,1065,train,SLC45A4,0,1763,test,True,0,SLC45A4
ENSG00000152684,PELO,1,1066,train,PELO,1,1036,train,True,1,PELO
ENSG00000164002,EXO5,0,1067,train,EXO5,0,765,train,True,0,EXO5
ENSG00000203883,SOX18,0,1068,train,SOX18,0,41,train,True,0,SOX18
ENSG00000278311,GGNBP2,1,1069,train,GGNBP2,1,1311,validation,True,1,GGNBP2
ENSG00000138400,MDH1B,0,1070,train,MDH1B,0,449,train,True,0,MDH1B
ENSG00000197591,OR11L1,0,1071,train,OR11L1,0,861,train,True,0,OR11L1
ENSG00000158186,MRAS,1,1072,train,MRAS,1,1128,train,True,1,MRAS
ENSG00000167363,FN3K,1,1073,train,FN3K,1,1383,validation,True,1,FN3K
ENSG00000123612,ACVR1C,1,1074,train,ACVR1C,1,1004,train,True,1,ACVR1C
ENSG00000158816,VWA5B1,1,1075,train,VWA5B1,1,578,train,True,1,VWA5B1
ENSG00000131196,NFATC1,1,1076,train,NFATC1,1,376,train,True,1,NFATC1
ENSG00000075891,PAX2,1,1077,train,PAX2,1,1780,test,True,1,PAX2
ENSG00000080293,SCTR,1,1078,train,SCTR,1,694,train,True,1,SCTR
ENSG00000196277,GRM7,0,1079,train,GRM7,0,723,train,True,0,GRM7
ENSG00000166313,APBB1,0,1080,train,APBB1,0,1722,test,True,0,APBB1
ENSG00000048405,ZNF800,1,1081,train,ZNF800,1,858,train,True,1,ZNF800
ENSG00000012504,NR1H4,1,1082,train,NR1H4,1,1267,validation,True,1,NR1H4
ENSG00000137860,SLC28A2,0,1083,train,SLC28A2,0,884,train,True,0,SLC28A2
ENSG00000106633,GCK,1,1084,train,GCK,1,1231,train,True,1,GCK
ENSG00000147862,NFIB,1,1085,train,NFIB,1,1782,test,True,1,NFIB
ENSG00000206432,TMEM200C,0,1086,train,TMEM200C,0,375,train,True,0,TMEM200C
ENSG00000152214,RIT2,1,1087,train,RIT2,1,800,train,True,1,RIT2
ENSG00000104976,SNAPC2,1,1088,train,SNAPC2,1,480,train,True,1,SNAPC2
ENSG00000169760,NLGN1,1,1089,train,NLGN1,1,25,train,True,1,NLGN1
ENSG00000198774,RASSF9,0,1090,train,RASSF9,0,1173,train,True,0,RASSF9
ENSG00000158805,ZNF276,1,1091,train,ZNF276,1,622,train,True,1,ZNF276
ENSG00000070444,MNT,1,1092,train,MNT,1,669,train,True,1,MNT
ENSG00000115159,GPD2,1,1093,train,GPD2,1,488,train,True,1,GPD2
ENSG00000153896,ZNF599,0,1094,train,ZNF599,0,825,train,True,0,ZNF599
ENSG00000176222,ZNF404,0,1095,train,ZNF404,0,607,train,True,0,ZNF404
ENSG00000164304,CAGE1,0,1096,train,CAGE1,0,215,train,True,0,CAGE1
ENSG00000101049,SGK2,1,1097,train,SGK2,1,1723,test,True,1,SGK2
ENSG00000173145,NOC3L,0,1098,train,NOC3L,0,87,train,True,0,NOC3L
ENSG00000171970,ZNF57,0,1099,train,ZNF57,0,442,train,True,0,ZNF57
ENSG00000167967,E4F1,0,1100,train,E4F1,0,1350,validation,True,0,E4F1
ENSG00000179133,C10orf67,1,1101,train,C10orf67,1,437,train,True,1,C10orf67
ENSG00000147905,ZCCHC7,1,1102,train,ZCCHC7,1,1421,validation,True,1,ZCCHC7
ENSG00000112053,SLC26A8,0,1103,train,SLC26A8,0,975,train,True,0,SLC26A8
ENSG00000166224,SGPL1,1,1104,train,SGPL1,1,717,train,True,1,SGPL1
ENSG00000103460,TOX3,1,1105,train,TOX3,1,1366,validation,True,1,TOX3
ENSG00000204595,DPRX,0,1106,train,DPRX,0,304,train,True,0,DPRX
ENSG00000072858,SIDT1,1,1107,train,SIDT1,1,303,train,True,1,SIDT1
ENSG00000121653,MAPK8IP1,1,1108,train,MAPK8IP1,1,1205,train,True,1,MAPK8IP1
ENSG00000061918,GUCY1B1,1,1109,train,GUCY1B1,1,1107,train,True,1,GUCY1B1
ENSG00000163638,ADAMTS9,1,1110,train,ADAMTS9,1,1294,validation,True,1,ADAMTS9
ENSG00000004399,PLXND1,1,1111,train,PLXND1,1,393,train,True,1,PLXND1
ENSG00000225556,C2CD4D,0,1112,train,C2CD4D,0,1775,test,True,0,C2CD4D
ENSG00000154783,FGD5,1,1113,train,FGD5,1,1291,validation,True,1,FGD5
ENSG00000143303,METTL25B,0,1114,train,METTL25B,0,1265,validation,True,0,METTL25B
ENSG00000181915,ADO,1,1115,train,ADO,1,1321,validation,True,1,ADO
ENSG00000105372,RPS19,0,1116,train,RPS19,0,1719,test,True,0,RPS19
ENSG00000084234,APLP2,0,1117,train,APLP2,0,1657,test,True,0,APLP2
ENSG00000079739,PGM1,1,1118,train,PGM1,1,662,train,True,1,PGM1
ENSG00000115421,PAPOLG,0,1119,train,PAPOLG,0,200,train,True,0,PAPOLG
ENSG00000169991,IFFO2,0,1120,train,IFFO2,0,1652,test,True,0,IFFO2
ENSG00000151553,FHIP2A,0,1121,train,FHIP2A,0,905,train,True,0,FHIP2A
ENSG00000062524,LTK,1,1122,train,LTK,1,251,train,True,1,LTK
ENSG00000103257,SLC7A5,1,1123,train,SLC7A5,1,22,train,True,1,SLC7A5
ENSG00000179869,ABCA13,0,1124,train,ABCA13,0,6,train,True,0,ABCA13
ENSG00000182168,UNC5C,1,1125,train,UNC5C,1,212,train,True,1,UNC5C
ENSG00000124782,RREB1,1,1126,train,RREB1,1,1579,test,True,1,RREB1
ENSG00000188404,SELL,1,1127,train,SELL,1,565,train,True,1,SELL
ENSG00000148660,CAMK2G,1,1128,train,CAMK2G,1,1553,test,True,1,CAMK2G
ENSG00000184209,SNRNP35,0,1129,train,SNRNP35,0,949,train,True,0,SNRNP35
ENSG00000074706,IPCEF1,0,1130,train,IPCEF1,0,246,train,True,0,IPCEF1
ENSG00000128713,HOXD11,0,1131,train,HOXD11,0,836,train,True,0,HOXD11
ENSG00000158864,NDUFS2,1,1132,train,NDUFS2,1,811,train,True,1,NDUFS2
ENSG00000079432,CIC,0,1133,train,CIC,0,661,train,True,0,CIC
ENSG00000137513,NARS2,0,1134,train,NARS2,0,28,train,True,0,NARS2
ENSG00000156515,HK1,1,1135,train,HK1,1,1649,test,True,1,HK1
ENSG00000159625,DRC7,0,1136,train,DRC7,0,1503,validation,True,0,DRC7
ENSG00000162063,CCNF,0,1137,train,CCNF,0,355,train,True,0,CCNF
ENSG00000072609,CHFR,0,1138,train,CHFR,0,126,train,True,0,CHFR
ENSG00000187391,MAGI2,1,1139,train,MAGI2,1,730,train,True,1,MAGI2
ENSG00000139675,HNRNPA1L2,0,1140,train,HNRNPA1L2,0,1065,train,True,0,HNRNPA1L2
ENSG00000156642,NPTN,0,1141,train,NPTN,0,547,train,True,0,NPTN
ENSG00000151623,NR3C2,1,1142,train,NR3C2,1,830,train,True,1,NR3C2
ENSG00000069248,NUP133,1,1143,train,NUP133,1,241,train,True,1,NUP133
ENSG00000129003,VPS13C,1,1144,train,VPS13C,1,1415,validation,True,1,VPS13C
ENSG00000196739,COL27A1,1,1145,train,COL27A1,1,808,train,True,1,COL27A1
ENSG00000148737,TCF7L2,1,1146,train,TCF7L2,1,1517,validation,True,1,TCF7L2
ENSG00000242852,ZNF709,0,1147,train,ZNF709,0,1104,train,True,0,ZNF709
ENSG00000167822,OR8J3,0,1148,train,OR8J3,0,1379,validation,True,0,OR8J3
ENSG00000100344,PNPLA3,1,1149,train,PNPLA3,1,623,train,True,1,PNPLA3
ENSG00000198393,ZNF26,0,1150,train,ZNF26,0,243,train,True,0,ZNF26
ENSG00000099282,TSPAN15,1,1151,train,TSPAN15,1,402,train,True,1,TSPAN15
ENSG00000118473,SGIP1,1,1152,train,SGIP1,1,349,train,True,1,SGIP1
ENSG00000206073,SERPINB4,0,1153,train,SERPINB4,0,1743,test,True,0,SERPINB4
ENSG00000137869,CYP19A1,1,1154,train,CYP19A1,1,891,train,True,1,CYP19A1
ENSG00000133980,VRTN,0,1155,train,VRTN,0,1334,validation,True,0,VRTN
ENSG00000185053,SGCZ,1,1156,train,SGCZ,1,29,train,True,1,SGCZ
ENSG00000029534,ANK1,1,1157,train,ANK1,1,85,train,True,1,ANK1
ENSG00000138738,PRDM5,1,1158,train,PRDM5,1,1143,train,True,1,PRDM5
ENSG00000188493,ACTMAP,0,1159,train,ACTMAP,0,1449,validation,True,0,ACTMAP
ENSG00000081277,PKP1,0,1160,train,PKP1,0,271,train,True,0,PKP1
ENSG00000102218,RP2,0,1161,train,RP2,0,121,train,True,0,RP2
ENSG00000099954,CECR2,0,1162,train,CECR2,0,841,train,True,0,CECR2
ENSG00000175535,PNLIP,1,1163,train,PNLIP,1,948,train,True,1,PNLIP
ENSG00000072110,ACTN1,1,1164,train,ACTN1,1,1618,test,True,1,ACTN1
ENSG00000181220,ZNF746,1,1165,train,ZNF746,1,1124,train,True,1,ZNF746
ENSG00000181195,PENK,1,1166,train,PENK,1,1217,train,True,1,PENK
ENSG00000188162,OTOG,0,1167,train,OTOG,0,122,train,True,0,OTOG
ENSG00000124380,SNRNP27,0,1168,train,SNRNP27,0,1084,train,True,0,SNRNP27
ENSG00000111981,ULBP1,0,1169,train,ULBP1,0,1378,validation,True,0,ULBP1
ENSG00000073711,PPP2R3A,1,1170,train,PPP2R3A,1,831,train,True,1,PPP2R3A
ENSG00000100413,POLR3H,0,1171,train,POLR3H,0,706,train,True,0,POLR3H
ENSG00000254647,INS,1,1172,train,INS,1,1771,test,True,1,INS
ENSG00000187486,KCNJ11,1,1173,train,KCNJ11,1,1137,train,True,1,KCNJ11
ENSG00000189362,NEMP2,0,1174,train,NEMP2,0,282,train,True,0,NEMP2
ENSG00000123562,MORF4L2,0,1175,train,MORF4L2,0,32,train,True,0,MORF4L2
ENSG00000119333,DYNC2I2,0,1176,train,DYNC2I2,0,802,train,True,0,DYNC2I2
ENSG00000134962,KLB,1,1177,train,KLB,1,722,train,True,1,KLB
ENSG00000155980,KIF5A,0,1178,train,KIF5A,0,465,train,True,0,KIF5A
ENSG00000138081,FBXO11,1,1179,train,FBXO11,1,213,train,True,1,FBXO11
ENSG00000074410,CA12,0,1180,train,CA12,0,117,train,True,0,CA12
ENSG00000147535,PLPP5,0,1181,train,PLPP5,0,486,train,True,0,PLPP5
ENSG00000187612,OR5W2,0,1182,train,OR5W2,0,680,train,True,0,OR5W2
ENSG00000186654,PRR5,0,1183,train,PRR5,0,1377,validation,True,0,PRR5
ENSG00000089639,GMIP,0,1184,train,GMIP,0,1678,test,True,0,GMIP
ENSG00000263001,GTF2I,1,1185,train,GTF2I,1,1704,test,True,1,GTF2I
ENSG00000157764,BRAF,1,1186,train,BRAF,1,1429,validation,True,1,BRAF
ENSG00000107929,LARP4B,1,1187,train,LARP4B,1,1792,test,True,1,LARP4B
ENSG00000177105,RHOG,0,1188,train,RHOG,0,439,train,True,0,RHOG
ENSG00000110717,NDUFS8,1,1189,train,NDUFS8,1,1545,test,True,1,NDUFS8
ENSG00000155918,RAET1L,0,1190,train,RAET1L,0,115,train,True,0,RAET1L
ENSG00000154370,TRIM11,0,1191,train,TRIM11,0,577,train,True,0,TRIM11
ENSG00000076685,NT5C2,1,1192,train,NT5C2,1,294,train,True,1,NT5C2
ENSG00000163159,VPS72,0,1193,train,VPS72,0,298,train,True,0,VPS72
ENSG00000064042,LIMCH1,0,1194,train,LIMCH1,0,401,train,True,0,LIMCH1
ENSG00000170153,RNF150,0,1195,train,RNF150,0,284,train,True,0,RNF150
ENSG00000179399,GPC5,1,1196,train,GPC5,1,1795,test,True,1,GPC5
ENSG00000162367,TAL1,1,1197,train,TAL1,1,342,train,True,1,TAL1
ENSG00000101280,ANGPT4,0,1198,train,ANGPT4,0,950,train,True,0,ANGPT4
ENSG00000197530,MIB2,0,1199,train,MIB2,0,73,train,True,0,MIB2
ENSG00000171723,GPHN,0,1200,train,GPHN,0,138,train,True,0,GPHN
ENSG00000130643,CALY,0,1201,train,CALY,0,199,train,True,0,CALY
ENSG00000186442,KRT3,0,1202,train,KRT3,0,1075,train,True,0,KRT3
ENSG00000139915,MDGA2,1,1203,train,MDGA2,1,1095,train,True,1,MDGA2
ENSG00000283599,UNKNOWN,0,1204,train,,0,175,train,True,0,UNKNOWN
ENSG00000104369,JPH1,1,1205,train,JPH1,1,1241,train,True,1,JPH1
ENSG00000155858,LSM11,0,1206,train,LSM11,0,809,train,True,0,LSM11
ENSG00000105221,AKT2,1,1207,train,AKT2,1,1162,train,True,1,AKT2
ENSG00000132849,PATJ,1,1208,train,PATJ,1,1565,test,True,1,PATJ
ENSG00000116117,PARD3B,1,1209,train,PARD3B,1,1201,train,True,1,PARD3B
ENSG00000101104,PABPC1L,0,1210,train,PABPC1L,0,128,train,True,0,PABPC1L
ENSG00000100532,CGRRF1,0,1211,train,CGRRF1,0,936,train,True,0,CGRRF1
ENSG00000203782,LORICRIN,0,1212,train,LORICRIN,0,1641,test,True,0,LORICRIN
ENSG00000109927,TECTA,0,1213,train,TECTA,0,509,train,True,0,TECTA
ENSG00000154122,ANKH,1,1214,train,ANKH,1,960,train,True,1,ANKH
ENSG00000142864,SERBP1,0,1215,train,SERBP1,0,219,train,True,0,SERBP1
ENSG00000101391,CDK5RAP1,1,1216,train,CDK5RAP1,1,1347,validation,True,1,CDK5RAP1
ENSG00000184922,FMNL1,0,1217,train,FMNL1,0,324,train,True,0,FMNL1
ENSG00000142156,COL6A1,0,1218,train,COL6A1,0,155,train,True,0,COL6A1
ENSG00000141252,VPS53,1,1219,train,VPS53,1,317,train,True,1,VPS53
ENSG00000134480,CCNH,1,1220,train,CCNH,1,1701,test,True,1,CCNH
ENSG00000127311,HELB,0,1221,train,HELB,0,1779,test,True,0,HELB
ENSG00000187726,DNAJB13,0,1222,train,DNAJB13,0,1020,train,True,0,DNAJB13
ENSG00000153814,JAZF1,1,1223,train,JAZF1,1,188,train,True,1,JAZF1
ENSG00000184635,ZNF93,0,1224,train,ZNF93,0,146,train,True,0,ZNF93
ENSG00000184937,WT1,1,1225,train,WT1,1,502,train,True,1,WT1
ENSG00000135045,C9orf40,0,1226,train,C9orf40,0,1254,train,True,0,C9orf40
ENSG00000137413,TAF8,1,1227,train,TAF8,1,497,train,True,1,TAF8
ENSG00000139890,REM2,0,1228,train,REM2,0,1740,test,True,0,REM2
ENSG00000091844,RGS17,1,1229,train,RGS17,1,1129,train,True,1,RGS17
ENSG00000051341,POLQ,0,1230,train,POLQ,0,1651,test,True,0,POLQ
ENSG00000151917,BEND6,0,1231,train,BEND6,0,695,train,True,0,BEND6
ENSG00000212993,POU5F1B,1,1232,train,POU5F1B,1,1564,test,True,1,POU5F1B
ENSG00000133247,KMT5C,0,1233,train,KMT5C,0,652,train,True,0,KMT5C
ENSG00000134954,ETS1,1,1234,train,ETS1,1,875,train,True,1,ETS1
ENSG00000102908,NFAT5,1,1235,train,NFAT5,1,57,train,True,1,NFAT5
ENSG00000164347,GFM2,0,1236,train,GFM2,0,1409,validation,True,0,GFM2
ENSG00000106631,MYL7,1,1237,train,MYL7,1,1192,train,True,1,MYL7
ENSG00000075151,EIF4G3,0,1238,train,EIF4G3,0,277,train,True,0,EIF4G3
ENSG00000008086,CDKL5,0,1239,train,CDKL5,0,1000,train,True,0,CDKL5
ENSG00000100116,GCAT,0,1240,train,GCAT,0,967,train,True,0,GCAT
ENSG00000121691,CAT,1,1241,train,CAT,1,1393,validation,True,1,CAT
ENSG00000011028,MRC2,1,1242,train,MRC2,1,205,train,True,1,MRC2
ENSG00000163635,ATXN7,1,1243,train,ATXN7,1,983,train,True,1,ATXN7
ENSG00000196781,TLE1,1,1244,train,TLE1,1,1451,validation,True,1,TLE1
ENSG00000129596,CDO1,0,1245,train,CDO1,0,1206,train,True,0,CDO1
ENSG00000175463,TBC1D10C,0,1246,train,TBC1D10C,0,261,train,True,0,TBC1D10C
ENSG00000086205,FOLH1,1,1247,train,FOLH1,1,140,train,True,1,FOLH1
ENSG00000127603,MACF1,1,1248,train,MACF1,1,1627,test,True,1,MACF1
ENSG00000179148,ALOXE3,0,1249,train,ALOXE3,0,528,train,True,0,ALOXE3
ENSG00000148143,ZNF462,0,1250,train,ZNF462,0,1784,test,True,0,ZNF462
ENSG00000069696,DRD4,1,1251,train,DRD4,1,1796,test,True,1,DRD4
ENSG00000137710,RDX,0,1252,train,RDX,0,1251,train,True,0,RDX
ENSG00000145569,OTULINL,1,1253,train,OTULINL,1,1076,train,True,1,OTULINL
ENSG00000140262,TCF12,1,1254,train,TCF12,1,47,train,True,1,TCF12
ENSG00000143971,ETAA1,1,1255,train,ETAA1,1,407,train,True,1,ETAA1
ENSG00000138944,SHISAL1,0,1256,train,SHISAL1,0,350,train,True,0,SHISAL1
ENSG00000166228,PCBD1,1,1257,train,PCBD1,1,10,train,True,1,PCBD1
ENSG00000163521,GLB1L,0,1258,train,GLB1L,0,274,train,True,0,GLB1L
ENSG00000162594,IL23R,1,1259,train,IL23R,1,963,train,True,1,IL23R
ENSG00000149289,ZC3H12C,1,1260,train,ZC3H12C,1,1467,validation,True,1,ZC3H12C
ENSG00000204950,LRRC10B,1,1261,train,LRRC10B,1,1010,train,True,1,LRRC10B
ENSG00000164330,EBF1,1,1262,train,EBF1,1,1514,validation,True,1,EBF1
ENSG00000084090,STARD7,0,1263,train,STARD7,0,264,train,True,0,STARD7
ENSG00000181722,ZBTB20,1,1264,train,ZBTB20,1,846,train,True,1,ZBTB20
ENSG00000111052,LIN7A,1,1265,train,LIN7A,1,1689,test,True,1,LIN7A
ENSG00000081177,EXD2,1,1266,train,EXD2,1,314,train,True,1,EXD2
ENSG00000147113,DIPK2B,0,1267,train,DIPK2B,0,1370,validation,True,0,DIPK2B
ENSG00000184611,KCNH7,1,1268,train,KCNH7,1,553,train,True,1,KCNH7
ENSG00000188626,GOLGA8M,0,1269,train,GOLGA8M,0,1273,validation,True,0,GOLGA8M
