target_id,target_symbol,target_name,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,prio_isCancerDriverGene,prio_hasTEP
ENSG00000125798,FOXA2,forkhead box A2,-0.66861555432984,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.925630324097678,0.8704099999999997,0.0,0.5,0.5,0.0,,
ENSG00000180176,TH,tyrosine hydroxylase,0.4786541643684501,,0.0,0.0,255.0,1.0,0.0,0.0,1.0,-0.9551456104539248,0.3762599999999999,0.0,0.5,0.75,0.0,,
ENSG00000188352,FOCAD,focadhesin,-0.0187534473248759,,0.0,0.0,,0.0,0.0,0.0,,-0.5348691899962118,0.1921149999999997,,-1.0,0.5,0.0,,
ENSG00000157445,CACNA2D3,calcium voltage-gated channel auxiliary subunit alpha2delta 3,-0.7360176503033646,,1.0,0.0,,0.0,0.0,0.0,1.0,-0.2257428957797491,0.9037599999999998,0.0,0.5,0.5,0.0,,
ENSG00000132849,PATJ,PATJ crumbs cell polarity complex component,-0.2193050193050193,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000171988,JMJD1C,jumonji domain containing 1C,-0.9782680639823496,,1.0,0.0,,1.0,0.0,0.0,,-0.3443964424868095,0.2952750000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000118432,CNR1,cannabinoid receptor 1,-0.4428019856591285,1.0,1.0,0.0,255.0,1.0,1.0,0.0,1.0,-0.9182577600398064,0.8516950000000001,0.0,0.0,0.5,0.0,,
ENSG00000133794,BMAL1,basic helix-loop-helix ARNT like 1,-0.9228902371759514,,0.0,0.0,,0.0,0.0,0.0,,-0.9695188834379048,0.9201300000000004,0.0,-1.0,-1.0,0.0,,
ENSG00000154556,SORBS2,sorbin and SH3 domain containing 2,-0.5698841698841699,,0.0,0.0,,0.0,1.0,0.0,,-0.8894421526185653,0.2,0.0,0.0,0.5,0.0,,
ENSG00000145675,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,-0.8354109211252069,,1.0,0.0,255.0,1.0,0.0,0.0,0.7,-0.9178001208142011,0.7997250000000001,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000140262,TCF12,transcription factor 12,-0.5565361279646994,,0.0,0.0,,0.0,0.0,0.0,,-0.7666594690973507,0.7804549999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000140368,PSTPIP1,proline-serine-threonine phosphatase interacting protein 1,0.6223938223938223,,0.0,0.0,,0.0,1.0,0.0,,-0.7565418550361119,0.3870199999999997,0.0,0.0,0.75,0.0,,
ENSG00000178568,ERBB4,erb-b2 receptor tyrosine kinase 4,-0.8409266409266409,,1.0,1.0,,1.0,1.0,0.0,1.0,-0.8553760567810827,0.8662100000000003,0.0,0.0,0.5,0.0,255.0,
ENSG00000185104,FAF1,Fas associated factor 1,-0.739327082184225,,0.0,0.0,,0.0,0.0,0.0,,-0.2345658813152334,0.8153849999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000149289,ZC3H12C,zinc finger CCCH-type containing 12C,-0.8071704357418643,,0.0,0.0,,0.0,0.0,0.0,,-0.2513880957968287,0.5979599999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000145901,TNIP1,TNFAIP3 interacting protein 1,-0.8227247655819084,,0.0,0.0,,0.0,0.0,0.0,,-0.9466808634698998,0.17453,0.0,-1.0,-1.0,0.0,,
ENSG00000111052,LIN7A,lin-7 cell polarity scaffold A,0.5901820187534472,,0.0,0.0,,0.0,1.0,0.0,,,0.9785400000000004,-0.1845500000000001,0.0,0.5,0.0,,
ENSG00000135999,EPC2,enhancer of polycomb 2,-0.9546607832322118,,0.0,0.0,,0.0,0.0,0.0,,-0.6687217903848636,0.8512999999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000196683,TOMM7,translocase of outer mitochondrial membrane 7,0.7339216767788197,,0.0,0.0,,0.0,0.0,0.0,,-0.6027176405061654,0.7272750000000002,,-1.0,-1.0,0.0,,
ENSG00000157933,SKI,SKI proto-oncogene,-0.2723662437948152,,0.0,0.0,,0.0,0.0,0.0,,-0.8750560647695451,0.6634599999999999,0.0,-1.0,0.5,0.0,,
ENSG00000196739,COL27A1,collagen type XXVII alpha 1 chain,-0.6447876447876448,,0.0,0.0,,0.0,0.0,1.0,1.0,-0.8839241656997832,0.0322600000000001,0.0,0.0,0.5,0.0,,
ENSG00000135862,LAMC1,laminin subunit gamma 1,-0.9135135135135136,,0.0,0.0,,0.0,1.0,1.0,1.0,-0.8955898394213837,0.6457450000000001,0.0,-1.0,0.5,0.0,,
ENSG00000116786,PLEKHM2,pleckstrin homology and RUN domain containing M2,0.2112520683949255,,0.0,0.0,,0.0,0.0,0.0,,-0.5935750274519321,0.45535,0.0,-1.0,0.5,0.0,,
ENSG00000137764,MAP2K5,mitogen-activated protein kinase kinase 5,0.3895201323772752,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.8201428861722517,0.8883949999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000185619,PCGF3,polycomb group ring finger 3,-0.6879205736348594,,0.0,0.0,,0.0,0.0,0.0,,-0.1706721825548704,0.8760350000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000123609,NMI,N-myc and STAT interactor,0.6565912851627138,,0.0,0.0,,0.0,0.0,1.0,,-0.609199733689186,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000089094,KDM2B,lysine demethylase 2B,-0.911969111969112,,1.0,0.0,,1.0,0.0,0.0,,-0.9080161702838347,0.6032949999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000185436,IFNLR1,interferon lambda receptor 1,-0.3345835631549917,,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000197296,FITM2,fat storage inducing transmembrane protein 2,0.0356315499172641,,0.0,0.0,,0.0,0.0,0.0,,-0.8320270046142086,0.3702300000000001,0.0,-1.0,0.5,0.0,,
ENSG00000227268,KLLN,"killin, p53 regulated DNA replication inhibitor",0.826696083838941,,0.0,0.0,,0.0,0.0,0.0,,,,,0.5,0.5,0.0,,
ENSG00000106459,NRF1,nuclear respiratory factor 1,-0.963596249310535,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.2968332104456023,0.5228650000000001,,-1.0,-1.0,-1.0,,
ENSG00000187068,C3orf70,chromosome 3 open reading frame 70,0.4756756756756757,,0.0,0.0,,0.0,0.0,0.0,,-0.694000497195806,0.6399999999999999,,0.0,0.5,0.0,,
ENSG00000106511,MEOX2,mesenchyme homeobox 2,-0.356646442360728,,0.0,0.0,,0.0,0.0,0.0,,-0.7833009398780307,0.88487,0.0,0.0,0.5,0.0,,
ENSG00000172201,ID4,inhibitor of DNA binding 4,0.9645890788747932,,0.0,0.0,,0.0,0.0,0.0,,-0.8087879465472277,0.90683,0.0,0.0,0.5,0.0,,
ENSG00000154783,FGD5,"FYVE, RhoGEF and PH domain containing 5",-0.8871483728626586,,0.0,0.0,,0.0,1.0,0.0,,-0.9168475295365068,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000136869,TLR4,toll like receptor 4,-0.1908439051296194,0.0,1.0,0.0,255.0,1.0,1.0,0.0,0.7,-0.9683202095677456,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000185345,PRKN,parkin RBR E3 ubiquitin protein ligase,0.3478212906784335,,0.0,0.0,,0.0,0.0,0.0,,-0.8690000867788497,0.1827950000000001,0.0,0.0,0.5,0.0,,
ENSG00000141560,FN3KRP,fructosamine 3 kinase related protein,0.6133480419194706,,0.0,0.0,,0.0,0.0,0.0,,,0.4498399999999997,-0.1100325000000001,-1.0,-1.0,0.0,,
ENSG00000157557,ETS2,"ETS proto-oncogene 2, transcription factor",-0.7579702151130723,,0.0,0.0,255.0,0.0,1.0,0.0,,-0.4281695652373937,0.5842199999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000090316,MAEA,"macrophage erythroblast attacher, E3 ubiquitin ligase",-0.4321014892443464,,0.0,0.0,,0.0,0.0,0.0,,-0.3931719437528311,0.9368699999999996,0.0,-1.0,-1.0,0.0,,
ENSG00000138769,CDKL2,cyclin dependent kinase like 2,0.4185328185328185,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.1528751614675486,0.2543849999999999,0.0,0.5,0.5,0.0,,
ENSG00000147650,LRP12,LDL receptor related protein 12,-0.8938775510204082,,0.0,0.0,,0.0,1.0,0.0,,-0.2545547819645291,0.6332949999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000145284,SCD5,stearoyl-CoA desaturase 5,-0.1066740209597352,,1.0,0.0,,1.0,0.0,0.0,,,,0.0,-1.0,0.5,0.0,,
ENSG00000084731,KIF3C,kinesin family member 3C,-0.9118587975730832,,0.0,1.0,,0.0,0.0,0.0,,-0.1250770947412433,0.7604050000000001,-0.029005,0.0,1.0,0.0,,
ENSG00000187678,SPRY4,sprouty RTK signaling antagonist 4,-0.4049641478212906,,0.0,0.0,,0.0,0.0,0.0,,-0.6351150418711851,0.6488300000000002,0.0,0.0,-1.0,0.0,,
ENSG00000175426,PCSK1,proprotein convertase subtilisin/kexin type 1,-0.4234969663541091,,1.0,0.0,,1.0,0.0,0.0,,-0.943652231071167,0.6281550000000002,0.0,0.0,0.5,0.0,,
ENSG00000162594,IL23R,interleukin 23 receptor,-0.382680639823497,,0.0,0.0,255.0,1.0,1.0,0.0,,-0.2596461660271748,0.0,0.0,0.5,0.5,0.0,,
ENSG00000048471,SNX29,sorting nexin 29,-0.0388306674020959,,0.0,0.0,,0.0,0.0,0.0,,-0.3919596745280165,0.3726950000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000147874,HAUS6,HAUS augmin like complex subunit 6,0.4023166023166022,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,-1.0,,
ENSG00000103111,MON1B,MON1 vesicular trafficking associated B,-0.2925537782680639,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.4424149999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000064703,DDX20,DEAD-box helicase 20,-0.0049641478212907,,0.0,0.0,,0.0,0.0,0.0,,-0.0369465241879737,0.1322800000000001,0.0,0.0,1.0,-1.0,,
ENSG00000149084,HSD17B12,hydroxysteroid 17-beta dehydrogenase 12,0.5236624379481523,,0.0,0.0,,0.0,0.0,0.0,,,0.0544849999999996,0.0,-1.0,-1.0,0.0,,
ENSG00000197872,CYRIA,CYFIP related Rac1 interactor A,-0.5494760066188638,,0.0,0.0,,0.0,0.0,0.0,,-0.6285074818796199,0.9845199999999998,-0.4891649999999998,-1.0,0.5,0.0,,
ENSG00000085978,ATG16L1,autophagy related 16 like 1,-0.6383894098179812,,0.0,0.0,,0.0,0.0,0.0,,-0.6328865502098152,0.7034599999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000101384,JAG1,jagged canonical Notch ligand 1,-0.9500275785990072,,0.0,0.0,,0.0,1.0,0.0,,-0.968710110619761,0.8275849999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000184304,PRKD1,protein kinase D1,-0.3470490899062327,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,-0.7703862422732768,0.6655700000000003,-0.2160099999999999,0.0,-1.0,0.0,,
ENSG00000152214,RIT2,Ras like without CAAX 2,0.7844456701599558,,0.0,0.0,,0.0,0.0,0.0,,,0.5852550000000001,-0.1589849999999998,0.5,1.0,0.0,,
ENSG00000184185,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,-0.8285714285714285,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8036949999999997,-0.9653575,0.0,0.75,,,
ENSG00000185008,ROBO2,roundabout guidance receptor 2,-0.7808052950910094,,0.0,0.0,,0.0,1.0,0.0,,-0.8826876019977344,0.7182600000000001,0.0,0.0,0.5,0.0,,
ENSG00000134460,IL2RA,interleukin 2 receptor subunit alpha,-0.1079977937120794,,0.0,0.0,,1.0,0.0,0.0,1.0,-0.8957419950085688,0.0,,0.0,0.5,0.0,,
ENSG00000197134,ZNF257,zinc finger protein 257,0.7578599007170437,,0.0,0.0,,0.0,0.0,0.0,,,,-0.2406749999999999,0.0,-1.0,0.0,,
ENSG00000185920,PTCH1,patched 1,-0.9814671814671816,,0.0,0.0,,0.0,0.0,0.0,,-0.9621206446885692,0.7753950000000003,0.0,0.0,0.5,0.0,255.0,
ENSG00000174327,SLC16A13,solute carrier family 16 member 13,0.5097628240485383,,0.0,0.0,,0.0,0.0,0.0,,-0.5411464434365861,0.3661949999999997,0.0,0.0,0.5,0.0,,
ENSG00000078237,TIGAR,TP53 induced glycolysis regulatory phosphatase,0.3804743519029232,,0.0,0.0,,0.0,0.0,0.0,,-0.5938851849848659,0.0,,0.0,-1.0,0.0,,
ENSG00000145725,PPIP5K2,diphosphoinositol pentakisphosphate kinase 2,0.0079426365140651,,0.0,0.0,,1.0,0.0,0.0,,-0.5977678978045564,0.7707149999999998,-0.1713599999999999,-1.0,-1.0,0.0,,
ENSG00000116273,PHF13,PHD finger protein 13,-0.9664644236072808,,0.0,0.0,,0.0,0.0,0.0,,-0.8302497724100485,0.6166649999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000064205,CCN5,cellular communication network factor 5,0.6632101489244346,,0.0,0.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.5,0.0,,
ENSG00000165671,NSD1,nuclear receptor binding SET domain protein 1,-0.9829012686155544,,1.0,0.0,,1.0,1.0,0.0,,-0.440403107978502,0.1895400000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000073756,PTGS2,prostaglandin-endoperoxide synthase 2,-0.8618863761720905,0.0,1.0,0.0,255.0,1.0,0.0,0.0,1.0,-0.9746906083086682,0.3377499999999998,-0.01904,0.0,0.5,0.0,,
ENSG00000112033,PPARD,peroxisome proliferator activated receptor delta,-0.8778819635962494,1.0,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.910775438403202,0.6145150000000001,-0.0986399999999999,-1.0,-1.0,0.0,,
ENSG00000129083,COPB1,coat protein complex I subunit beta 1,-0.9100937672366244,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.963275,,-1.0,-1.0,-1.0,,
ENSG00000095015,MAP3K1,mitogen-activated protein kinase kinase kinase 1,-0.8420297848869278,,1.0,0.0,,1.0,0.0,0.0,0.2,-0.9388655500383736,0.4841250000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000072310,SREBF1,sterol regulatory element binding transcription factor 1,-0.4888030888030887,,1.0,0.0,255.0,1.0,0.0,0.0,,-0.8539305341019628,0.0061050000000001,0.0,-1.0,0.5,0.0,,
ENSG00000197467,COL13A1,collagen type XIII alpha 1 chain,-0.1432984004412576,,0.0,0.0,,0.0,1.0,0.0,,-0.3124930174902565,0.3612650000000002,0.0,0.0,0.5,0.0,,
ENSG00000215644,GCGR,glucagon receptor,0.0894649751792608,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,-0.9233528594113448,0.0880499999999997,0.0,0.5,0.75,0.0,,
ENSG00000154269,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3,0.4026475455046883,,1.0,0.0,,1.0,1.0,0.0,0.2,-0.567880538551157,0.0399999999999998,0.0,0.0,0.5,0.0,,
ENSG00000148123,PLPPR1,phospholipid phosphatase related 1,-0.646442360728075,,0.0,0.0,,0.0,0.0,0.0,,,0.8153849999999998,0.0,0.5,0.75,0.0,,
ENSG00000205356,TECPR1,tectonin beta-propeller repeat containing 1,0.1509100937672365,,0.0,0.0,,0.0,0.0,0.0,,,0.3304699999999997,,-1.0,-1.0,0.0,,
ENSG00000082438,COBLL1,cordon-bleu WH2 repeat protein like 1,-0.4868174296745725,,0.0,0.0,,0.0,0.0,0.0,,-0.1910289739010337,0.0,0.0,-1.0,0.5,0.0,,
ENSG00000162341,TPCN2,two pore segment channel 2,0.0138996138996139,,0.0,0.0,,0.0,0.0,0.0,,-0.2435733381782245,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000055955,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4,-0.2323221180364038,,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,,
ENSG00000007171,NOS2,nitric oxide synthase 2,-0.190954219525648,0.0,1.0,1.0,255.0,1.0,0.0,0.0,0.7,-0.9792351531703024,0.02862,0.0,0.5,0.75,0.0,,
ENSG00000278311,GGNBP2,gametogenetin binding protein 2,-0.9558742415885272,,0.0,0.0,,0.0,0.0,0.0,,-0.8700064946513109,0.813485,,-1.0,-1.0,0.0,,
ENSG00000121671,CRY2,cryptochrome circadian regulator 2,-0.573634859349145,,1.0,0.0,,1.0,0.0,0.0,,,0.7217550000000003,-0.2664425000000001,-1.0,-1.0,0.0,,
ENSG00000160299,PCNT,pericentrin,-0.0458907887479316,,0.0,0.0,,0.0,0.0,0.0,,-0.9556668065605868,0.0,0.0,0.0,1.0,0.0,,
ENSG00000117280,RAB29,"RAB29, member RAS oncogene family",-0.3045780474351903,,0.0,0.0,,1.0,0.0,0.0,,,0.6798050000000003,0.0,-1.0,0.5,0.0,,
ENSG00000184371,CSF1,colony stimulating factor 1,-0.8565912851627138,,0.0,0.0,255.0,0.0,1.0,1.0,0.2,-0.9218636415568556,0.0,,-1.0,-1.0,0.0,,
ENSG00000152270,PDE3B,phosphodiesterase 3B,-0.0232763375620518,,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.3120769105269763,0.06475,0.0,0.0,0.5,0.0,,
ENSG00000165029,ABCA1,ATP binding cassette subfamily A member 1,-0.6174296745725317,,0.0,0.0,,0.0,1.0,0.0,1.0,-0.9513776976647986,0.7655900000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000101187,SLCO4A1,solute carrier organic anion transporter family member 4A1,0.1651406508549366,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0,,
ENSG00000198597,ZNF536,zinc finger protein 536,-0.9270821842250414,,0.0,0.0,,0.0,0.0,0.0,,-0.1766567774881522,0.4346150000000001,0.0,0.0,0.5,0.0,,
ENSG00000169925,BRD3,bromodomain containing 3,-0.7997793712079426,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,-0.5683664173652936,0.7727249999999998,-0.09091,-1.0,-1.0,0.0,,
ENSG00000138081,FBXO11,F-box protein 11,-0.9473800330943188,,0.0,0.0,,0.0,0.0,0.0,,-0.8868480052834479,0.5307450000000002,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000115267,IFIH1,interferon induced with helicase C domain 1,0.6105901820187534,,0.0,0.0,,0.0,0.0,0.0,,-0.8690988665881207,0.0,0.0,-1.0,0.5,0.0,,
ENSG00000134363,FST,follistatin,-0.9169332597904026,,0.0,0.0,,0.0,0.0,1.0,,-0.8036722955115921,0.8691850000000002,0.0,0.0,0.5,0.0,,
ENSG00000164574,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10,-0.4606729178157749,,0.0,1.0,,1.0,1.0,0.0,,,0.76783,-0.2827525000000001,-1.0,0.5,0.0,,
ENSG00000100284,TOM1,target of myb1 membrane trafficking protein,-0.1777164920022063,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.4715449999999997,-0.085365,-1.0,0.5,0.0,,
ENSG00000183579,ZNRF3,zinc and ring finger 3,-0.685273028130171,,0.0,0.0,,0.0,0.0,0.0,,-0.4699633750755963,0.2574800000000003,0.0,0.0,-1.0,0.0,,
ENSG00000149256,TENM4,teneurin transmembrane protein 4,-0.77573083287369,,0.0,0.0,,0.0,1.0,0.0,,-0.8817217747665825,0.8031799999999997,-0.1729875,0.0,0.5,0.0,,
ENSG00000162924,REL,"REL proto-oncogene, NF-kB subunit",-0.7759514616657474,,0.0,0.0,,0.0,0.0,0.0,,-0.7959582839306256,0.0,0.0,-1.0,0.5,0.0,,
ENSG00000111252,SH2B3,SH2B adaptor protein 3,0.5607280750137893,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,0.5,0.0,255.0,
ENSG00000164916,FOXK1,forkhead box K1,-0.4862658576944291,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.4133699999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000141452,RMC1,regulator of MON1-CCZ1,-0.607280750137893,,0.0,0.0,,0.0,0.0,0.0,,,0.7488599999999999,,-1.0,-1.0,0.0,,
ENSG00000138190,EXOC6,exocyst complex component 6,-0.3033645890788747,,0.0,0.0,,0.0,0.0,0.0,,-0.7014151656623127,0.5460200000000001,-0.284825,-1.0,1.0,0.0,,
ENSG00000102572,STK24,serine/threonine kinase 24,-0.6519580805295091,1.0,1.0,1.0,255.0,1.0,0.0,0.0,,-0.1105967329864757,0.75638,-0.2981449999999999,-1.0,-1.0,0.0,,
ENSG00000219438,TAFA5,TAFA chemokine like family member 5,-0.2532818532818532,,0.0,0.0,,0.0,0.0,1.0,,-0.2811635242546265,0.9621200000000002,,0.0,0.5,0.0,,
ENSG00000169946,ZFPM2,"zinc finger protein, FOG family member 2",-0.9066740209597351,,0.0,0.0,,0.0,0.0,0.0,,-0.9748989182392778,0.6959150000000001,0.0,0.0,0.5,0.0,,
ENSG00000108255,CRYBA1,crystallin beta A1,0.0324324324324323,,0.0,0.0,,0.0,,,,-0.6328865502098152,0.7674399999999999,-0.0116274999999999,,,0.0,,
ENSG00000197381,ADARB1,adenosine deaminase RNA specific B1,-0.8688361831218974,,0.0,1.0,,0.0,0.0,0.0,,-0.5726934850965706,0.7432250000000004,0.0,-1.0,0.5,0.0,,
ENSG00000162104,ADCY9,adenylate cyclase 9,-0.5646993932708219,,0.0,0.0,255.0,1.0,1.0,0.0,,-0.9416089154274384,0.6082799999999999,0.0,-1.0,0.5,0.0,,
ENSG00000127152,BCL11B,BCL11 transcription factor B,-0.728626585769443,,0.0,0.0,,0.0,0.0,0.0,,-0.8417979750908335,0.6700200000000003,0.0,0.0,0.75,0.0,,
ENSG00000145147,SLIT2,slit guidance ligand 2,-0.9394373965802536,,0.0,0.0,,0.0,0.0,1.0,,-0.9124377023710888,0.836495,-0.1579474999999998,0.0,-1.0,0.0,,
ENSG00000126266,FFAR1,free fatty acid receptor 1,0.9464975179260892,1.0,1.0,0.0,,1.0,1.0,0.0,0.7,-0.794501008038232,0.15,0.0,0.5,0.75,0.0,,
ENSG00000136634,IL10,interleukin 10,-0.4215113072255929,,0.0,0.0,255.0,0.0,0.0,1.0,0.01,-0.9606474195743104,0.0,0.0,0.0,0.5,0.0,,
ENSG00000145692,BHMT,betaine--homocysteine S-methyltransferase,-0.1461665747380033,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.8988630018410393,0.7167499999999997,-0.2364525,0.5,0.75,0.0,,
ENSG00000081177,EXD2,exonuclease 3'-5' domain containing 2,-0.3106453392167677,,0.0,0.0,,0.0,0.0,0.0,,,0.3236699999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000157150,TIMP4,TIMP metallopeptidase inhibitor 4,0.6018753447324876,,0.0,0.0,,0.0,0.0,1.0,,-0.8628513611676749,0.4419649999999997,0.0,0.0,0.5,0.0,,
ENSG00000018625,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,-0.5717595146166574,,1.0,0.0,255.0,1.0,1.0,0.0,1.0,-0.8596545333696964,0.9558799999999998,-0.6813725000000002,0.0,0.75,0.0,,
ENSG00000147862,NFIB,nuclear factor I B,-0.8863761720904578,,0.0,0.0,,0.0,0.0,0.0,,-0.8662561396231089,0.8987850000000002,-0.0536424999999999,0.0,-1.0,0.0,,
ENSG00000136014,USP44,ubiquitin specific peptidase 44,0.122338665195808,,0.0,0.0,,0.0,0.0,0.0,,-0.5355295720609162,0.0098300000000001,0.0,0.0,1.0,0.0,,
ENSG00000244405,ETV5,ETS variant transcription factor 5,-0.9357970215113072,,0.0,0.0,,0.0,0.0,0.0,,-0.7737540131360043,0.77451,0.0,-1.0,-1.0,0.0,,
ENSG00000112715,VEGFA,vascular endothelial growth factor A,-0.5552123552123552,,1.0,0.0,255.0,1.0,0.0,1.0,1.0,-0.992842203651504,0.1898749999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000112699,GMDS,"GDP-mannose 4,6-dehydratase",-0.4126861555432983,,0.0,1.0,,0.0,,,,-0.2604412183735888,0.8521500000000003,0.0,-1.0,0.5,0.0,,
ENSG00000091157,WDR7,WD repeat domain 7,-0.8416988416988417,,0.0,0.0,,0.0,0.0,0.0,,,0.7516800000000003,0.0,-1.0,-1.0,-1.0,,
ENSG00000121691,CAT,catalase,-0.1193601765030336,,0.0,1.0,255.0,1.0,0.0,0.0,,-0.7482898885105643,0.4686900000000001,,-1.0,0.5,0.0,,
ENSG00000106631,MYL7,myosin light chain 7,0.7066740209597353,,0.0,0.0,,0.0,,,1.0,-0.9275713914838712,0.7714300000000002,-0.0571424999999999,0.0,1.0,0.0,,
ENSG00000182333,LIPF,"lipase F, gastric type",0.2948703805846662,,0.0,1.0,,0.0,0.0,1.0,1.0,,0.0,-0.06407,0.0,1.0,0.0,,
ENSG00000175535,PNLIP,pancreatic lipase,0.0259238830667403,,1.0,0.0,,1.0,0.0,1.0,1.0,-0.6654975687371073,0.0,-0.1935475,0.0,1.0,0.0,,
ENSG00000020633,RUNX3,RUNX family transcription factor 3,-0.4377275234418092,,0.0,0.0,,0.0,0.0,0.0,,-0.8994571556033687,0.5421700000000002,-0.1265049999999998,0.0,0.5,0.0,,
ENSG00000197386,HTT,huntingtin,-0.8437948152233866,0.0,1.0,1.0,,1.0,0.0,0.0,0.7,-0.9682657558611067,0.5257800000000004,,-1.0,-1.0,0.0,,
ENSG00000095303,PTGS1,prostaglandin-endoperoxide synthase 1,-0.253392167677882,1.0,1.0,0.0,255.0,1.0,0.0,0.0,1.0,-0.9402028439291884,0.4741250000000001,-0.0317199999999999,0.0,0.5,0.0,,
ENSG00000141252,VPS53,VPS53 subunit of GARP complex,-0.3305019305019305,,0.0,0.0,,0.0,0.0,0.0,,-0.6124029118470228,0.8377400000000002,,-1.0,-1.0,0.0,,
ENSG00000187391,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",-0.8282404853833425,,0.0,0.0,,0.0,1.0,0.0,,-0.8862540035720375,0.6666649999999997,0.0,0.0,0.5,0.0,,
ENSG00000112531,QKI,"QKI, KH domain containing RNA binding",-0.74142305570877,,0.0,0.0,,0.0,0.0,0.0,,-0.9608319324990972,1.0,0.0,-1.0,0.5,0.0,255.0,
ENSG00000015520,NPC1L1,NPC1 like intracellular cholesterol transporter 1,-0.0244897959183673,,1.0,0.0,,1.0,1.0,0.0,1.0,-0.7848218948782184,0.0,0.0,0.5,0.75,0.0,,
ENSG00000107651,SEC23IP,SEC23 interacting protein,-0.1791505791505792,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3200000000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000213066,CEP43,centrosomal protein 43,0.3378929950358522,,0.0,0.0,,0.0,0.0,0.0,,-0.6891059635184138,0.2355899999999998,,-1.0,0.5,0.0,,
ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2,-0.9551020408163264,,0.0,0.0,,0.0,0.0,0.0,,-0.972421862173253,0.598715,0.0,-1.0,0.5,0.0,,
ENSG00000183873,SCN5A,sodium voltage-gated channel alpha subunit 5,-0.8251516822945395,,1.0,0.0,255.0,1.0,1.0,0.0,1.0,-0.976822924103925,0.7196049999999999,-0.0942925,0.5,1.0,0.0,,
