scenario_name,sample_index,label,role
Hard_Negatives_Closest,782,1,positive
Hard_Negatives_Closest,1730,1,positive
Hard_Negatives_Closest,872,1,positive
Hard_Negatives_Closest,1544,1,positive
Hard_Negatives_Closest,335,1,positive
Hard_Negatives_Closest,135,1,positive
Hard_Negatives_Closest,1502,1,positive
Hard_Negatives_Closest,571,1,positive
Hard_Negatives_Closest,1239,1,positive
Hard_Negatives_Closest,580,1,positive
Hard_Negatives_Closest,955,1,positive
Hard_Negatives_Closest,492,1,positive
Hard_Negatives_Closest,1731,1,positive
Hard_Negatives_Closest,903,1,positive
Hard_Negatives_Closest,1705,1,positive
Hard_Negatives_Closest,724,1,positive
Hard_Negatives_Closest,896,1,positive
Hard_Negatives_Closest,88,1,positive
Hard_Negatives_Closest,754,1,positive
Hard_Negatives_Closest,543,1,positive
Hard_Negatives_Closest,423,1,positive
Hard_Negatives_Closest,1108,1,positive
Hard_Negatives_Closest,1534,1,positive
Hard_Negatives_Closest,691,1,positive
Hard_Negatives_Closest,377,1,positive
Hard_Negatives_Closest,1201,1,positive
Hard_Negatives_Closest,1543,1,positive
Hard_Negatives_Closest,1672,1,positive
Hard_Negatives_Closest,922,1,positive
Hard_Negatives_Closest,1235,1,positive
Hard_Negatives_Closest,1693,1,positive
Hard_Negatives_Closest,390,1,positive
Hard_Negatives_Closest,408,1,positive
Hard_Negatives_Closest,561,1,positive
Hard_Negatives_Closest,131,1,positive
Hard_Negatives_Closest,1266,1,positive
Hard_Negatives_Closest,974,1,positive
Hard_Negatives_Closest,1707,1,positive
Hard_Negatives_Closest,956,1,positive
Hard_Negatives_Closest,1098,1,positive
Hard_Negatives_Closest,527,1,positive
Hard_Negatives_Closest,484,1,positive
Hard_Negatives_Closest,430,1,positive
Hard_Negatives_Closest,520,1,positive
Hard_Negatives_Closest,679,1,positive
Hard_Negatives_Closest,1263,1,positive
Hard_Negatives_Closest,1771,1,positive
Hard_Negatives_Closest,1453,1,positive
Hard_Negatives_Closest,292,1,positive
Hard_Negatives_Closest,1623,1,positive
Hard_Negatives_Closest,857,1,positive
Hard_Negatives_Closest,1367,1,positive
Hard_Negatives_Closest,378,1,positive
Hard_Negatives_Closest,1041,1,positive
Hard_Negatives_Closest,886,1,positive
Hard_Negatives_Closest,1744,1,positive
Hard_Negatives_Closest,562,1,positive
Hard_Negatives_Closest,1647,1,positive
Hard_Negatives_Closest,1474,1,positive
Hard_Negatives_Closest,837,1,positive
Hard_Negatives_Closest,927,1,positive
Hard_Negatives_Closest,669,1,positive
Hard_Negatives_Closest,1457,1,positive
Hard_Negatives_Closest,203,1,positive
Hard_Negatives_Closest,170,1,positive
Hard_Negatives_Closest,104,1,positive
Hard_Negatives_Closest,216,1,positive
Hard_Negatives_Closest,1228,1,positive
Hard_Negatives_Closest,1308,1,positive
Hard_Negatives_Closest,186,1,positive
Hard_Negatives_Closest,564,1,positive
Hard_Negatives_Closest,402,1,positive
Hard_Negatives_Closest,960,1,positive
Hard_Negatives_Closest,398,1,positive
Hard_Negatives_Closest,1019,1,positive
Hard_Negatives_Closest,444,1,positive
Hard_Negatives_Closest,1751,1,positive
Hard_Negatives_Closest,313,1,positive
Hard_Negatives_Closest,621,1,positive
Hard_Negatives_Closest,989,1,positive
Hard_Negatives_Closest,1365,1,positive
Hard_Negatives_Closest,560,1,positive
Hard_Negatives_Closest,606,1,positive
Hard_Negatives_Closest,1151,1,positive
Hard_Negatives_Closest,503,1,positive
Hard_Negatives_Closest,794,1,positive
Hard_Negatives_Closest,427,1,positive
Hard_Negatives_Closest,831,1,positive
Hard_Negatives_Closest,54,1,positive
Hard_Negatives_Closest,876,1,positive
Hard_Negatives_Closest,1287,1,positive
Hard_Negatives_Closest,462,1,positive
Hard_Negatives_Closest,1470,1,positive
Hard_Negatives_Closest,305,1,positive
Hard_Negatives_Closest,1429,1,positive
Hard_Negatives_Closest,33,1,positive
Hard_Negatives_Closest,1447,1,positive
Hard_Negatives_Closest,924,1,positive
Hard_Negatives_Closest,1602,1,positive
Hard_Negatives_Closest,1157,1,positive
Hard_Negatives_Closest,1405,1,positive
Hard_Negatives_Closest,1607,1,positive
Hard_Negatives_Closest,1113,1,positive
Hard_Negatives_Closest,410,1,positive
Hard_Negatives_Closest,1729,1,positive
Hard_Negatives_Closest,1528,1,positive
Hard_Negatives_Closest,630,1,positive
Hard_Negatives_Closest,407,1,positive
Hard_Negatives_Closest,463,1,positive
Hard_Negatives_Closest,1244,1,positive
Hard_Negatives_Closest,557,1,positive
Hard_Negatives_Closest,883,1,positive
Hard_Negatives_Closest,1737,1,positive
Hard_Negatives_Closest,34,1,positive
Hard_Negatives_Closest,1071,1,positive
Hard_Negatives_Closest,184,1,positive
Hard_Negatives_Closest,1182,1,positive
Hard_Negatives_Closest,1688,1,positive
Hard_Negatives_Closest,1648,1,positive
Hard_Negatives_Closest,1210,1,positive
Hard_Negatives_Closest,1592,1,positive
Hard_Negatives_Closest,515,1,positive
Hard_Negatives_Closest,639,1,positive
Hard_Negatives_Closest,545,1,positive
Hard_Negatives_Closest,197,1,positive
Hard_Negatives_Closest,1661,1,positive
Hard_Negatives_Closest,1726,1,positive
Hard_Negatives_Closest,1190,1,positive
Hard_Negatives_Closest,1143,1,positive
Hard_Negatives_Closest,1314,1,positive
Hard_Negatives_Closest,1237,1,positive
Hard_Negatives_Closest,245,1,positive
Hard_Negatives_Closest,1782,1,positive
Hard_Negatives_Closest,1460,1,positive
Hard_Negatives_Closest,1271,1,positive
Hard_Negatives_Closest,1127,1,positive
Hard_Negatives_Closest,113,1,positive
Hard_Negatives_Closest,704,1,positive
Hard_Negatives_Closest,1333,1,positive
Hard_Negatives_Closest,425,1,positive
Hard_Negatives_Closest,405,1,positive
Hard_Negatives_Closest,1465,1,positive
Hard_Negatives_Closest,1249,1,positive
Hard_Negatives_Closest,1711,1,positive
Hard_Negatives_Closest,1626,1,positive
Hard_Negatives_Closest,677,1,positive
Hard_Negatives_Closest,288,1,positive
Hard_Negatives_Closest,599,1,positive
Hard_Negatives_Closest,790,1,positive
Hard_Negatives_Closest,633,1,positive
Hard_Negatives_Closest,466,1,positive
Hard_Negatives_Closest,383,1,positive
Hard_Negatives_Closest,1131,1,positive
Hard_Negatives_Closest,507,1,positive
Hard_Negatives_Closest,1434,1,positive
Hard_Negatives_Closest,91,1,positive
Hard_Negatives_Closest,648,1,positive
Hard_Negatives_Closest,1581,1,positive
Hard_Negatives_Closest,1289,1,positive
Hard_Negatives_Closest,1090,1,positive
Hard_Negatives_Closest,1024,1,positive
Hard_Negatives_Closest,925,1,positive
Hard_Negatives_Closest,22,1,positive
Hard_Negatives_Closest,713,1,positive
Hard_Negatives_Closest,461,1,positive
Hard_Negatives_Closest,1399,1,positive
Hard_Negatives_Closest,1448,1,positive
Hard_Negatives_Closest,893,1,positive
Hard_Negatives_Closest,213,1,positive
Hard_Negatives_Closest,1117,1,positive
Hard_Negatives_Closest,1149,1,positive
Hard_Negatives_Closest,352,1,positive
Hard_Negatives_Closest,1172,1,positive
Hard_Negatives_Closest,369,1,positive
Hard_Negatives_Closest,172,1,positive
Hard_Negatives_Closest,990,1,positive
Hard_Negatives_Closest,220,1,positive
Hard_Negatives_Closest,476,1,positive
Hard_Negatives_Closest,1392,1,positive
Hard_Negatives_Closest,1317,1,positive
Hard_Negatives_Closest,763,1,positive
Hard_Negatives_Closest,1212,1,positive
Hard_Negatives_Closest,1452,1,positive
Hard_Negatives_Closest,212,1,positive
Hard_Negatives_Closest,1338,1,positive
Hard_Negatives_Closest,772,1,positive
Hard_Negatives_Closest,559,1,positive
Hard_Negatives_Closest,1055,1,positive
Hard_Negatives_Closest,10,1,positive
Hard_Negatives_Closest,1621,1,positive
Hard_Negatives_Closest,797,1,positive
Hard_Negatives_Closest,356,1,positive
Hard_Negatives_Closest,751,1,positive
Hard_Negatives_Closest,1360,1,positive
Hard_Negatives_Closest,940,1,positive
Hard_Negatives_Closest,804,1,positive
Hard_Negatives_Closest,1622,1,positive
Hard_Negatives_Closest,1579,1,positive
Hard_Negatives_Closest,714,1,positive
Hard_Negatives_Closest,932,1,positive
Hard_Negatives_Closest,1417,1,positive
Hard_Negatives_Closest,539,1,positive
Hard_Negatives_Closest,966,1,positive
Hard_Negatives_Closest,411,1,positive
Hard_Negatives_Closest,327,1,positive
Hard_Negatives_Closest,1070,1,positive
Hard_Negatives_Closest,1245,1,positive
Hard_Negatives_Closest,224,1,positive
Hard_Negatives_Closest,1011,1,positive
Hard_Negatives_Closest,1004,1,positive
Hard_Negatives_Closest,1638,1,positive
Hard_Negatives_Closest,301,1,positive
Hard_Negatives_Closest,1194,1,positive
Hard_Negatives_Closest,1243,1,positive
Hard_Negatives_Closest,1467,1,positive
Hard_Negatives_Closest,770,1,positive
Hard_Negatives_Closest,76,1,positive
Hard_Negatives_Closest,939,1,positive
Hard_Negatives_Closest,1596,1,positive
Hard_Negatives_Closest,1468,1,positive
Hard_Negatives_Closest,1311,1,positive
Hard_Negatives_Closest,209,1,positive
Hard_Negatives_Closest,1645,1,positive
Hard_Negatives_Closest,239,1,positive
Hard_Negatives_Closest,889,1,positive
Hard_Negatives_Closest,605,1,positive
Hard_Negatives_Closest,1016,1,positive
Hard_Negatives_Closest,1059,1,positive
Hard_Negatives_Closest,598,1,positive
Hard_Negatives_Closest,179,1,positive
Hard_Negatives_Closest,1600,1,positive
Hard_Negatives_Closest,1690,1,positive
Hard_Negatives_Closest,1107,1,positive
Hard_Negatives_Closest,381,1,positive
Hard_Negatives_Closest,816,1,positive
Hard_Negatives_Closest,98,1,positive
Hard_Negatives_Closest,709,1,positive
Hard_Negatives_Closest,1358,1,positive
Hard_Negatives_Closest,977,1,positive
Hard_Negatives_Closest,108,1,positive
Hard_Negatives_Closest,1618,1,positive
Hard_Negatives_Closest,23,1,positive
Hard_Negatives_Closest,204,1,positive
Hard_Negatives_Closest,1649,1,positive
Hard_Negatives_Closest,521,1,positive
Hard_Negatives_Closest,833,1,positive
Hard_Negatives_Closest,240,1,positive
Hard_Negatives_Closest,1095,1,positive
Hard_Negatives_Closest,891,1,positive
Hard_Negatives_Closest,1458,1,positive
Hard_Negatives_Closest,786,1,positive
Hard_Negatives_Closest,1241,1,positive
Hard_Negatives_Closest,1419,1,positive
Hard_Negatives_Closest,1486,1,positive
Hard_Negatives_Closest,1595,1,positive
Hard_Negatives_Closest,1736,1,positive
Hard_Negatives_Closest,867,1,positive
Hard_Negatives_Closest,1383,1,positive
Hard_Negatives_Closest,429,1,positive
Hard_Negatives_Closest,265,1,positive
Hard_Negatives_Closest,1451,1,positive
Hard_Negatives_Closest,1636,1,positive
Hard_Negatives_Closest,303,1,positive
Hard_Negatives_Closest,1060,1,positive
Hard_Negatives_Closest,1293,1,positive
Hard_Negatives_Closest,174,1,positive
Hard_Negatives_Closest,551,1,positive
Hard_Negatives_Closest,480,1,positive
Hard_Negatives_Closest,406,1,positive
Hard_Negatives_Closest,1471,1,positive
Hard_Negatives_Closest,285,1,positive
Hard_Negatives_Closest,1551,1,positive
Hard_Negatives_Closest,1663,1,positive
Hard_Negatives_Closest,615,1,positive
Hard_Negatives_Closest,1226,1,positive
Hard_Negatives_Closest,753,1,positive
Hard_Negatives_Closest,1074,1,positive
Hard_Negatives_Closest,1076,1,positive
Hard_Negatives_Closest,1504,1,positive
Hard_Negatives_Closest,565,1,positive
Hard_Negatives_Closest,485,1,positive
Hard_Negatives_Closest,1415,1,positive
Hard_Negatives_Closest,1120,1,positive
Hard_Negatives_Closest,1346,1,positive
Hard_Negatives_Closest,129,1,positive
Hard_Negatives_Closest,610,1,positive
Hard_Negatives_Closest,1199,1,positive
Hard_Negatives_Closest,389,1,positive
Hard_Negatives_Closest,1192,1,positive
Hard_Negatives_Closest,608,1,positive
Hard_Negatives_Closest,81,1,positive
Hard_Negatives_Closest,97,1,positive
Hard_Negatives_Closest,1267,1,positive
Hard_Negatives_Closest,150,1,positive
Hard_Negatives_Closest,1573,0,negative
Hard_Negatives_Closest,1745,0,negative
Hard_Negatives_Closest,665,0,negative
Hard_Negatives_Closest,975,0,negative
Hard_Negatives_Closest,56,0,negative
Hard_Negatives_Closest,638,0,negative
Hard_Negatives_Closest,1530,0,negative
Hard_Negatives_Closest,324,0,negative
Hard_Negatives_Closest,517,0,negative
Hard_Negatives_Closest,1236,0,negative
Hard_Negatives_Closest,688,0,negative
Hard_Negatives_Closest,187,0,negative
Hard_Negatives_Closest,1283,0,negative
Hard_Negatives_Closest,950,0,negative
Hard_Negatives_Closest,1790,0,negative
Hard_Negatives_Closest,1378,0,negative
Hard_Negatives_Closest,274,0,negative
Hard_Negatives_Closest,253,0,negative
Hard_Negatives_Closest,436,0,negative
Hard_Negatives_Closest,177,0,negative
Hard_Negatives_Closest,1256,0,negative
Hard_Negatives_Closest,354,0,negative
Hard_Negatives_Closest,601,0,negative
Hard_Negatives_Closest,145,0,negative
Hard_Negatives_Closest,976,0,negative
Hard_Negatives_Closest,761,0,negative
Hard_Negatives_Closest,3,0,negative
Hard_Negatives_Closest,128,0,negative
Hard_Negatives_Closest,1652,0,negative
Hard_Negatives_Closest,318,0,negative
Hard_Negatives_Closest,1309,0,negative
Hard_Negatives_Closest,1247,0,negative
Hard_Negatives_Closest,1166,0,negative
Hard_Negatives_Closest,273,0,negative
Hard_Negatives_Closest,1401,0,negative
Hard_Negatives_Closest,1761,0,negative
Hard_Negatives_Closest,660,0,negative
Hard_Negatives_Closest,155,0,negative
Hard_Negatives_Closest,293,0,negative
Hard_Negatives_Closest,361,0,negative
Hard_Negatives_Closest,1216,0,negative
Hard_Negatives_Closest,1572,0,negative
Hard_Negatives_Closest,949,0,negative
Hard_Negatives_Closest,343,0,negative
Hard_Negatives_Closest,1398,0,negative
Hard_Negatives_Closest,1683,0,negative
Hard_Negatives_Closest,53,0,negative
Hard_Negatives_Closest,486,0,negative
Hard_Negatives_Closest,236,0,negative
Hard_Negatives_Closest,695,0,negative
Hard_Negatives_Closest,673,0,negative
Hard_Negatives_Closest,122,0,negative
Hard_Negatives_Closest,526,0,negative
Hard_Negatives_Closest,1449,0,negative
Hard_Negatives_Closest,538,0,negative
Hard_Negatives_Closest,880,0,negative
Hard_Negatives_Closest,1207,0,negative
Hard_Negatives_Closest,1334,0,negative
Hard_Negatives_Closest,448,0,negative
Hard_Negatives_Closest,1524,0,negative
Hard_Negatives_Closest,640,0,negative
Hard_Negatives_Closest,747,0,negative
Hard_Negatives_Closest,350,0,negative
Hard_Negatives_Closest,460,0,negative
Hard_Negatives_Closest,1014,0,negative
Hard_Negatives_Closest,328,0,negative
Hard_Negatives_Closest,1516,0,negative
Hard_Negatives_Closest,931,0,negative
Hard_Negatives_Closest,159,0,negative
Hard_Negatives_Closest,528,0,negative
Hard_Negatives_Closest,276,0,negative
Hard_Negatives_Closest,1779,0,negative
Hard_Negatives_Closest,1566,0,negative
Hard_Negatives_Closest,112,0,negative
Hard_Negatives_Closest,96,0,negative
Hard_Negatives_Closest,1758,0,negative
Hard_Negatives_Closest,1330,0,negative
Hard_Negatives_Closest,1423,0,negative
Hard_Negatives_Closest,147,0,negative
Hard_Negatives_Closest,139,0,negative
Hard_Negatives_Closest,61,0,negative
Hard_Negatives_Closest,511,0,negative
Hard_Negatives_Closest,1348,0,negative
Hard_Negatives_Closest,1088,0,negative
Hard_Negatives_Closest,75,0,negative
Hard_Negatives_Closest,1550,0,negative
Hard_Negatives_Closest,984,0,negative
Hard_Negatives_Closest,506,0,negative
Hard_Negatives_Closest,417,0,negative
Hard_Negatives_Closest,596,0,negative
Hard_Negatives_Closest,1497,0,negative
Hard_Negatives_Closest,1597,0,negative
Hard_Negatives_Closest,1406,0,negative
Hard_Negatives_Closest,125,0,negative
Hard_Negatives_Closest,77,0,negative
Hard_Negatives_Closest,48,0,negative
Hard_Negatives_Closest,1000,0,negative
Hard_Negatives_Closest,1634,0,negative
Hard_Negatives_Closest,1547,0,negative
Hard_Negatives_Closest,337,0,negative
Hard_Negatives_Closest,387,0,negative
Hard_Negatives_Closest,1605,0,negative
Hard_Negatives_Closest,418,0,negative
Hard_Negatives_Closest,1424,0,negative
Hard_Negatives_Closest,1322,0,negative
Hard_Negatives_Closest,1306,0,negative
Hard_Negatives_Closest,988,0,negative
Hard_Negatives_Closest,1050,0,negative
Hard_Negatives_Closest,509,0,negative
Hard_Negatives_Closest,1209,0,negative
Hard_Negatives_Closest,32,0,negative
Hard_Negatives_Closest,544,0,negative
Hard_Negatives_Closest,1125,0,negative
Hard_Negatives_Closest,1740,0,negative
Hard_Negatives_Closest,1476,0,negative
Hard_Negatives_Closest,701,0,negative
Hard_Negatives_Closest,1789,0,negative
Hard_Negatives_Closest,382,0,negative
Hard_Negatives_Closest,1384,0,negative
Hard_Negatives_Closest,1640,0,negative
Hard_Negatives_Closest,167,0,negative
Hard_Negatives_Closest,1341,0,negative
Hard_Negatives_Closest,243,0,negative
Hard_Negatives_Closest,1123,0,negative
Hard_Negatives_Closest,1305,0,negative
Hard_Negatives_Closest,1717,0,negative
Hard_Negatives_Closest,1777,0,negative
Hard_Negatives_Closest,678,0,negative
Hard_Negatives_Closest,654,0,negative
Hard_Negatives_Closest,1560,0,negative
Hard_Negatives_Closest,735,0,negative
Hard_Negatives_Closest,1233,0,negative
Hard_Negatives_Closest,1542,0,negative
Hard_Negatives_Closest,1240,0,negative
Hard_Negatives_Closest,625,0,negative
Hard_Negatives_Closest,1499,0,negative
Hard_Negatives_Closest,0,0,negative
Hard_Negatives_Closest,24,0,negative
Hard_Negatives_Closest,624,0,negative
Hard_Negatives_Closest,844,0,negative
Hard_Negatives_Closest,1153,0,negative
Hard_Negatives_Closest,1386,0,negative
Hard_Negatives_Closest,458,0,negative
Hard_Negatives_Closest,750,0,negative
Hard_Negatives_Closest,803,0,negative
Hard_Negatives_Closest,62,0,negative
Hard_Negatives_Closest,1163,0,negative
Hard_Negatives_Closest,1115,0,negative
Hard_Negatives_Closest,290,0,negative
Hard_Negatives_Closest,1642,0,negative
Hard_Negatives_Closest,680,0,negative
Hard_Negatives_Closest,1513,0,negative
Hard_Negatives_Closest,737,0,negative
Hard_Negatives_Closest,109,0,negative
Hard_Negatives_Closest,1407,0,negative
Hard_Negatives_Closest,881,0,negative
Hard_Negatives_Closest,1056,0,negative
Hard_Negatives_Closest,66,0,negative
Hard_Negatives_Closest,1680,0,negative
Hard_Negatives_Closest,442,0,negative
Hard_Negatives_Closest,1537,0,negative
Hard_Negatives_Closest,703,0,negative
Hard_Negatives_Closest,584,0,negative
Hard_Negatives_Closest,792,0,negative
Hard_Negatives_Closest,134,0,negative
Hard_Negatives_Closest,533,0,negative
Hard_Negatives_Closest,1687,0,negative
Hard_Negatives_Closest,729,0,negative
Hard_Negatives_Closest,1353,0,negative
Hard_Negatives_Closest,1359,0,negative
Hard_Negatives_Closest,363,0,negative
Hard_Negatives_Closest,563,0,negative
Hard_Negatives_Closest,731,0,negative
Hard_Negatives_Closest,244,0,negative
Hard_Negatives_Closest,1027,0,negative
Hard_Negatives_Closest,1620,0,negative
Hard_Negatives_Closest,80,0,negative
Hard_Negatives_Closest,1183,0,negative
Hard_Negatives_Closest,647,0,negative
Hard_Negatives_Closest,1420,0,negative
Hard_Negatives_Closest,967,0,negative
Hard_Negatives_Closest,1175,0,negative
Hard_Negatives_Closest,271,0,negative
Hard_Negatives_Closest,1768,0,negative
Hard_Negatives_Closest,997,0,negative
Hard_Negatives_Closest,282,0,negative
Hard_Negatives_Closest,1428,0,negative
Hard_Negatives_Closest,1734,0,negative
Hard_Negatives_Closest,572,0,negative
Hard_Negatives_Closest,1122,0,negative
Hard_Negatives_Closest,513,0,negative
Hard_Negatives_Closest,1315,0,negative
Hard_Negatives_Closest,1102,0,negative
Hard_Negatives_Closest,822,0,negative
Hard_Negatives_Closest,1469,0,negative
Hard_Negatives_Closest,401,0,negative
Hard_Negatives_Closest,277,0,negative
Hard_Negatives_Closest,424,0,negative
Hard_Negatives_Closest,1388,0,negative
Hard_Negatives_Closest,1654,0,negative
Hard_Negatives_Closest,333,0,negative
Hard_Negatives_Closest,39,0,negative
Hard_Negatives_Closest,865,0,negative
Hard_Negatives_Closest,1222,0,negative
Hard_Negatives_Closest,1400,0,negative
Hard_Negatives_Closest,524,0,negative
Hard_Negatives_Closest,1459,0,negative
Hard_Negatives_Closest,1480,0,negative
Hard_Negatives_Closest,1641,0,negative
Hard_Negatives_Closest,1615,0,negative
Hard_Negatives_Closest,487,0,negative
Hard_Negatives_Closest,618,0,negative
Hard_Negatives_Closest,1185,0,negative
Hard_Negatives_Closest,675,0,negative
Hard_Negatives_Closest,1686,0,negative
Hard_Negatives_Closest,392,0,negative
Hard_Negatives_Closest,1044,0,negative
Hard_Negatives_Closest,148,0,negative
Hard_Negatives_Closest,546,0,negative
Hard_Negatives_Closest,259,0,negative
Hard_Negatives_Closest,1368,0,negative
Hard_Negatives_Closest,146,0,negative
Hard_Negatives_Closest,1589,0,negative
Hard_Negatives_Closest,978,0,negative
Hard_Negatives_Closest,1670,0,negative
Hard_Negatives_Closest,1298,0,negative
Hard_Negatives_Closest,619,0,negative
Hard_Negatives_Closest,242,0,negative
Hard_Negatives_Closest,1213,0,negative
Hard_Negatives_Closest,30,0,negative
Hard_Negatives_Closest,477,0,negative
Hard_Negatives_Closest,1230,0,negative
Hard_Negatives_Closest,1191,0,negative
Hard_Negatives_Closest,810,0,negative
Hard_Negatives_Closest,260,0,negative
Hard_Negatives_Closest,1716,0,negative
Hard_Negatives_Closest,453,0,negative
Hard_Negatives_Closest,569,0,negative
Hard_Negatives_Closest,1733,0,negative
Hard_Negatives_Closest,450,0,negative
Hard_Negatives_Closest,153,0,negative
Hard_Negatives_Closest,1022,0,negative
Hard_Negatives_Closest,1724,0,negative
Hard_Negatives_Closest,771,0,negative
Hard_Negatives_Closest,906,0,negative
Hard_Negatives_Closest,1105,0,negative
Hard_Negatives_Closest,1035,0,negative
Hard_Negatives_Closest,1202,0,negative
Hard_Negatives_Closest,954,0,negative
Hard_Negatives_Closest,689,0,negative
Hard_Negatives_Closest,1483,0,negative
Hard_Negatives_Closest,593,0,negative
Hard_Negatives_Closest,536,0,negative
Hard_Negatives_Closest,366,0,negative
Hard_Negatives_Closest,501,0,negative
Hard_Negatives_Closest,1673,0,negative
Hard_Negatives_Closest,1603,0,negative
Hard_Negatives_Closest,1755,0,negative
Hard_Negatives_Closest,836,0,negative
Hard_Negatives_Closest,1739,0,negative
Hard_Negatives_Closest,1518,0,negative
Hard_Negatives_Closest,1594,0,negative
Hard_Negatives_Closest,322,0,negative
Hard_Negatives_Closest,1575,0,negative
Hard_Negatives_Closest,176,0,negative
Hard_Negatives_Closest,495,0,negative
Hard_Negatives_Closest,1699,0,negative
Hard_Negatives_Closest,210,0,negative
Hard_Negatives_Closest,898,0,negative
Hard_Negatives_Closest,491,0,negative
Hard_Negatives_Closest,700,0,negative
Hard_Negatives_Closest,1775,0,negative
Hard_Negatives_Closest,1791,0,negative
Hard_Negatives_Closest,769,0,negative
Hard_Negatives_Closest,1053,0,negative
Hard_Negatives_Closest,1147,0,negative
Hard_Negatives_Closest,860,0,negative
Hard_Negatives_Closest,336,0,negative
Hard_Negatives_Closest,1473,0,negative
Hard_Negatives_Closest,784,0,negative
Hard_Negatives_Closest,362,0,negative
Hard_Negatives_Closest,1328,0,negative
Hard_Negatives_Closest,743,0,negative
Hard_Negatives_Closest,439,0,negative
Hard_Negatives_Closest,1109,0,negative
Hard_Negatives_Closest,1520,0,negative
Hard_Negatives_Closest,861,0,negative
Hard_Negatives_Closest,165,0,negative
Hard_Negatives_Closest,764,0,negative
Hard_Negatives_Closest,1223,0,negative
Hard_Negatives_Closest,475,0,negative
Hard_Negatives_Closest,132,0,negative
Hard_Negatives_Closest,19,0,negative
Hard_Negatives_Closest,666,0,negative
Hard_Negatives_Closest,866,0,negative
Hard_Negatives_Closest,582,0,negative
Hard_Negatives_Closest,6,0,negative
Hard_Negatives_Closest,221,0,negative
Hard_Negatives_Closest,428,0,negative
Hard_Negatives_Closest,1611,0,negative
Hard_Negatives_Closest,357,0,negative
Hard_Negatives_Closest,938,0,negative
Hard_Negatives_Closest,1075,0,negative
Hard_Negatives_Closest,1285,0,negative
Hard_Negatives_Closest,284,0,negative
Hard_Negatives_Closest,1369,0,negative
Hard_Negatives_Closest,1379,0,negative
Hard_Negatives_Closest,35,0,negative
Hard_Negatives_Closest,126,0,negative
Hard_Negatives_Closest,1218,0,negative
Hard_Negatives_Closest,226,0,negative
Hard_Negatives_Closest,1160,0,negative
Hard_Negatives_Closest,1601,0,negative
Hard_Negatives_Closest,690,0,negative
Hard_Negatives_Closest,449,0,negative
Hard_Negatives_Closest,123,0,negative
Hard_Negatives_Closest,1080,0,negative
Hard_Negatives_Closest,115,0,negative
Hard_Negatives_Closest,1427,0,negative
Hard_Negatives_Closest,1262,0,negative
Hard_Negatives_Closest,646,0,negative
Hard_Negatives_Closest,1587,0,negative
Hard_Negatives_Closest,310,0,negative
Hard_Negatives_Closest,117,0,negative
Hard_Negatives_Closest,1034,0,negative
Hard_Negatives_Closest,311,0,negative
Hard_Negatives_Closest,1195,0,negative
Hard_Negatives_Closest,1764,0,negative
Hard_Negatives_Closest,672,0,negative
Hard_Negatives_Closest,1425,0,negative
Hard_Negatives_Closest,1167,0,negative
Hard_Negatives_Closest,702,0,negative
Hard_Negatives_Closest,1411,0,negative
Hard_Negatives_Closest,946,0,negative
Hard_Negatives_Closest,1251,0,negative
Hard_Negatives_Closest,1395,0,negative
Hard_Negatives_Closest,364,0,negative
Hard_Negatives_Closest,1003,0,negative
Hard_Negatives_Closest,1698,0,negative
Hard_Negatives_Closest,636,0,negative
Hard_Negatives_Closest,1179,0,negative
Hard_Negatives_Closest,1538,0,negative
Hard_Negatives_Closest,1371,0,negative
Hard_Negatives_Closest,1403,0,negative
Hard_Negatives_Closest,1165,0,negative
Hard_Negatives_Closest,65,0,negative
Hard_Negatives_Closest,523,0,negative
Hard_Negatives_Closest,41,0,negative
Hard_Negatives_Closest,191,0,negative
Hard_Negatives_Closest,190,0,negative
Hard_Negatives_Closest,607,0,negative
Hard_Negatives_Closest,1028,0,negative
Hard_Negatives_Closest,493,0,negative
Hard_Negatives_Closest,1759,0,negative
Hard_Negatives_Closest,286,0,negative
Hard_Negatives_Closest,124,0,negative
Hard_Negatives_Closest,1085,0,negative
Hard_Negatives_Closest,1444,0,negative
Hard_Negatives_Closest,720,0,negative
Hard_Negatives_Closest,915,0,negative
Hard_Negatives_Closest,121,0,negative
Hard_Negatives_Closest,1268,0,negative
Hard_Negatives_Closest,1154,0,negative
Hard_Negatives_Closest,279,0,negative
Hard_Negatives_Closest,1038,0,negative
Hard_Negatives_Closest,941,0,negative
Hard_Negatives_Closest,645,0,negative
Hard_Negatives_Closest,1397,0,negative
Hard_Negatives_Closest,445,0,negative
Hard_Negatives_Closest,1582,0,negative
Hard_Negatives_Closest,189,0,negative
Hard_Negatives_Closest,1760,0,negative
Hard_Negatives_Closest,602,0,negative
Hard_Negatives_Closest,1104,0,negative
Hard_Negatives_Closest,547,0,negative
Hard_Negatives_Closest,360,0,negative
Hard_Negatives_Closest,1418,0,negative
Hard_Negatives_Closest,1382,0,negative
Hard_Negatives_Closest,1116,0,negative
Hard_Negatives_Closest,79,0,negative
Hard_Negatives_Closest,745,0,negative
Hard_Negatives_Closest,1047,0,negative
Hard_Negatives_Closest,127,0,negative
Hard_Negatives_Closest,1206,0,negative
Hard_Negatives_Closest,246,0,negative
Hard_Negatives_Closest,302,0,negative
Hard_Negatives_Closest,1784,0,negative
Hard_Negatives_Closest,558,0,negative
Hard_Negatives_Closest,1719,0,negative
